id,Latitude,Longitude,h,x,y,x_normed,y_normed,h_normed,Location_RURAL,Location_SUBURBAN,Location_UNKNOWN,Location_URBAN AND CENTER CITY
6_37_2002,34.186395,-118.245908,737.0,-2026389.0113700149,-282621.3606594285,-0.0010208147489379456,-0.32292198393222415,0.4110492518865121,1,0,0,0
6_37_2005,34.1326,-118.1272,250.0,-2017226.963708028,-291041.8687253857,0.007421735492471858,-0.33068122782919634,-0.3458200140545223,0,0,0,1
6_37_2101,34.105841,-118.06868,128.0,-2012709.8964044782,-295215.1292742637,0.011584076604521688,-0.3345267613992275,-0.5354258671239395,0,0,0,1
6_37_2103,34.200014,-118.500905,219.0,-2048773.3978110487,-275441.4724333524,-0.021647350881863644,-0.31630593375297755,-0.39399855049019383,0,0,0,1
6_37_2201,33.831692,-118.325618,46.0,-2043056.7514382012,-318941.10340047895,-0.01637963388281546,-0.3563895300702564,-0.662865866727974,0,0,0,1
6_37_2301,34.081964,-118.017835,155.0,-2008798.2559344568,-298906.60235478386,0.015188535172392298,-0.3379283423663739,-0.49346391603480616,0,1,0,0
6_37_2401,33.923625,-118.02562,58.0,-2013703.0125412256,-315756.52064991486,0.010668950075019815,-0.35345503323489136,-0.6442161106883592,0,1,0,0
6_37_3001,34.147795,-118.24812,174.0,-2027622.3356795372,-286718.26233678486,-0.0021572858557511905,-0.32669715510806324,-0.4639351356387494,0,0,0,1
6_37_3002,34.111132,-117.848109,79.0,-1992844.9771724865,-299507.4761270002,0.029888999788174733,-0.33848202940204924,-0.6115790376190333,0,1,0,0
6_37_3101,34.058352,-118.250897,70.0,-2030271.1396954593,-296264.5627160397,-0.004598078766800182,-0.33549378262462115,-0.6255663546487444,0,1,0,0
6_37_4001,34.144742,-117.849498,271.0,-1992083.060566212,-295862.6836450448,0.03059108293219992,-0.33512346319680125,-0.31318294098519633,0,1,0,0
6_37_4002,33.82376,-118.18921,6.0,-2031036.084976292,-322851.2261656625,-0.00530295274296971,-0.35999259011895124,-0.7250317201933567,0,1,0,0
6_37_4004,33.79236,-118.17533,6.0,-2030631.2936553056,-326536.47944371257,-0.0049299497647279705,-0.36338843972594953,-0.7250317201933567,0,1,0,0
6_37_4006,33.8025,-118.22,10.0,-2034368.1211939598,-324447.5054844815,-0.00837332349541322,-0.36146351330617355,-0.7188151348468185,0,0,0,1
6_37_4008,33.859662,-118.200707,12.0,-2031105.5470002284,-318735.608468667,-0.005366959900385684,-0.35620017269620835,-0.7157068421735493,0,1,0,0
6_37_4009,33.793713,-118.171019,8.0,-2030208.1889749654,-326487.36558766366,-0.004540071578875603,-0.36334318279075994,-0.7219234275200875,0,0,0,1
6_37_4010,34.181977,-118.363036,198.0,-2036961.7426138513,-280477.2023048523,-0.010763267310645664,-0.3209462067586177,-0.4266356235595198,0,1,0,0
6_37_4101,34.426663,-118.496751,383.0,-2042255.089526857,-251210.76266202808,-0.015640926640412847,-0.2939780664271857,-0.1391185512821248,0,1,0,0
6_37_5001,33.92288,-118.37026,21.0,-2044598.0096244738,-308141.0199440902,-0.017799856757946035,-0.3464375793103531,-0.7017195251438382,0,0,0,1
6_37_5002,34.040851,-118.428957,62.0,-2046661.6988752384,-294150.0485191044,-0.019701484082427747,-0.33354532164707484,-0.6379995253418209,0,1,0,0
6_37_5005,33.95507,-118.43049,21.0,-2049119.7629342857,-303327.1092090087,-0.021966515883256627,-0.3420017059403412,-0.7017195251438382,0,1,0,0
6_37_5501,33.94156,-118.3658,0.0,-2043694.5868942672,-306234.8699111895,-0.016967379993974907,-0.3446811196177019,-0.7343565982131641,0,0,0,1
6_37_5502,34.08723,-118.02784,0.0,-2009553.1558995417,-298119.339536657,0.014492917651332024,-0.33720290345354154,-0.7343565982131641,0,0,0,1
6_37_5503,34.03168,-118.21674,0.0,-2027931.7910698934,-299892.79204262677,-0.0024424396529091432,-0.3388370863823779,-0.7343565982131641,0,0,0,1
6_37_6001,33.930855,-118.367009,24.0,-2044091.6929787397,-307357.532632755,-0.017333301258850926,-0.34571561941301504,-0.6970570861339345,0,1,0,0
6_37_6002,34.387498,-118.53453,375.0,-2046678.1126369718,-254563.3656314232,-0.019716608868195797,-0.297067388820263,-0.15155172197520134,0,1,0,0
6_37_6012,34.38344,-118.5284,397.0,-2046243.0299629467,-255136.8420211529,-0.01931569332287902,-0.29759582999533385,-0.11736050256924085,0,1,0,0
6_37_7001,34.712206,-118.140073,709.0,-2002901.7505338222,-228498.61369973607,0.020621986834092797,-0.2730495070288218,0.3675331544607442,0,0,0,1
6_37_7002,34.13724,-118.123394,91.0,-2016763.0317897543,-290627.749437727,0.007849234745162907,-0.3302996294113556,-0.5929292815794185,0,0,0,1
6_37_8001,33.930292,-118.369798,32.0,-2044356.6015819,-307355.2673115725,-0.017577406536849062,-0.34571353198795446,-0.684623915440858,0,0,0,1
6_37_8002,34.014741,-118.445345,34.0,-2048833.499739577,-296584.4208739993,-0.021702732994020937,-0.3357885222579787,-0.6815156227675888,0,0,0,1
6_37_9000,34.37892,-117.69211,2106.0,-1971878.4675237483,-274111.39575900044,0.049209005274599885,-0.3150803082637397,2.538675586739235,1,0,0,0
6_37_9001,33.80447,-118.193114,5.0,-2031902.953757127,-324837.2936924212,-0.00610174614646556,-0.36182269136881273,-0.7265858665299912,0,0,0,1
6_37_9002,34.689985,-118.13285,725.0,-2002854.210786146,-231043.87775903378,0.020665793275952377,-0.2753948909965817,0.39239949584689726,0,0,0,1
6_37_9003,34.207506,-117.763391,1150.0,-1982735.0687959008,-290995.9956004524,0.03920497505421746,-0.33063895712986496,1.0529116889165884,1,0,0,0
6_37_9004,34.071677,-118.06479,45.0,-2013271.6363695709,-298973.22838092665,0.011066450190332769,-0.33798973623746564,-0.6644200130646086,0,1,0,0
6_37_9005,34.086676,-118.0209,0.0,-2008947.1975109659,-298332.3354154132,0.015051290007435401,-0.3373991727236823,-0.7343565982131641,0,0,0,1
6_37_9006,34.556935,-118.112573,841.0,-2004602.9262830603,-245779.55252293043,0.019054404753942808,-0.2889733702978226,0.5726804708965071,1,0,0,0
6_37_9033,34.669739,-118.130511,725.0,-2003186.9242224584,-233269.50864796518,0.020359207891801543,-0.2774457426502569,0.39239949584689726,0,0,0,1
6_37_9034,34.813034,-118.884819,1.0,-2066089.1821828969,-201010.16870862042,-0.03760332327166939,-0.24771973507635897,-0.7328024518765296,1,0,0,0
6_37_9401,33.74473,-118.261148,3.0,-2039611.8969231776,-329733.93298723217,-0.013205304476289925,-0.3663347966083458,-0.7296941592032604,0,1,0,0
6_37_9403,33.71405,-118.274186,3.0,-2041607.2161898364,-332738.42558482045,-0.015043930925081639,-0.36910334580617676,-0.7296941592032604,0,1,0,0
6_37_9405,33.740983,-118.280069,3.0,-2041411.3710474963,-329711.7654100957,-0.01486346554062375,-0.36631436985543975,-0.7296941592032604,0,1,0,0
6_37_9407,33.778831,-118.2696,3.0,-2039454.2229084184,-325879.454233864,-0.013060012633191056,-0.3627830108361792,-0.7296941592032604,0,1,0,0
6_37_9934,34.296915,-118.029093,1791.0,-2004092.563983883,-275555.47247885045,0.019524688200513705,-0.3164109813522859,2.049119490699346,1,0,0,0
6_39_1,36.954669,-120.037383,82.0,-2105882.466317491,54314.24157362462,-0.07427163290848604,-0.012446001388019061,-0.6069165986091296,0,0,0,1
6_39_2,36.954391,-120.037661,60.0,-2105914.2781555504,54291.04774386677,-0.07430094655659124,-0.012467373801724541,-0.6411078180150901,1,0,0,0
6_39_3,36.966614,-120.039884,273.0,-2105751.4949301966,55645.58401531288,-0.07415094673021942,-0.011219209532404894,-0.3100746483119272,1,0,0,0
6_39_4,36.867125,-120.010158,0.0,-2106078.2025455288,44350.11888444149,-0.07445199793170328,-0.021627639545613732,-0.7343565982131641,1,0,0,0
6_39_500,37.2136,-119.699065,632.5,-2069549.484090659,74157.45205343039,-0.04079188698411717,0.005838917836064022,0.24864095970819977,1,0,0,0
6_39_2010,36.953256,-120.034203,83.52,-2105651.1926509454,54089.920026668,-0.07405852120885707,-0.012652706919389472,-0.604554296177445,0,1,0,0
6_41_1,37.97231,-122.520004,3.0,-2285142.146260432,222361.80167879834,-0.23945401462173704,0.14240475048272486,-0.7296941592032604,0,0,0,1
6_41_2,38.122979,-122.90944,76.0,-2312865.092534945,248135.71055251372,-0.26499987242528866,0.16615462917923793,-0.616241476628937,1,0,0,0
6_41_3,38.126834,-122.914957,960.0,-2313201.107107554,248683.23077085326,-0.26530949970684814,0.16665915252620733,0.7576238849560206,1,0,0,0
6_41_4,37.832725,-122.527658,6.0,-2290218.1782120075,207794.4594663717,-0.24413142477710884,0.12898138454429106,-0.7250317201933567,1,0,0,0
6_41_2001,38.015136,-122.689531,75.0,-2297959.8354807403,231163.95750475742,-0.2512651281646415,0.1505156712653899,-0.6177956229655716,1,0,0,0
6_41_6001,37.92736,-122.58844,762.0,-2292301.5049449736,219332.81260542336,-0.2460511474484188,0.1396136285222106,0.4499029103023763,0,1,0,0
6_41_6002,38.30836,-122.89744,23.0,-2305894.009502806,267407.7281124697,-0.25857622992667384,0.1839132113767874,-0.6986112324705691,0,1,0,0
6_43_3,37.71325,-119.7062,1599.0,-2055927.9968100148,127626.8253579337,-0.028240097802022426,0.05510933064704365,1.7507233940655091,1,0,0,0
6_43_4,37.542436,-119.659602,1280.0,-2056833.89381787,108348.17176511987,-0.02907485453812754,0.037344633545613196,1.2549507126790822,1,0,0,0
6_43_5,37.750203,-119.587943,1219.0,-2044856.8562362401,128901.42782827438,-0.01803837609393718,0.05628383833251694,1.1601477861443734,0,1,0,0
6_43_6,37.54377,-119.83957,0.0,-2072081.9470707576,112578.9470728108,-0.043125475143967,0.04124316522903719,-0.7343565982131641,1,0,0,0
6_43_33,37.74306,-119.59389,1219.2,-2045563.2500653488,128272.99989599115,-0.01868929667550274,0.05570476097043128,1.1604586154117005,1,0,0,0
6_43_1002,37.7481,-119.5917,1219.0,-2045234.8112229283,128761.5520673593,-0.018386650200537348,0.05615494704285682,1.1601477861443734,1,0,0,0
6_43_1003,37.8375,-119.45,2487.0,-2030706.1168461386,135125.9914027843,-0.004998897075540475,0.06201958569461406,3.130805340997005,1,0,0,0
6_43_1004,37.7478,-119.5917,1234.0,-2045243.314396129,128729.53741073677,-0.01839448561785958,0.05612544650357033,1.183459981193892,1,0,0,0
6_43_1005,37.730717,-119.571554,1728.0,-2044019.9499850494,126453.18166290475,-0.017267192256688386,0.0540278534242274,1.9512082714913683,1,0,0,0
6_45_1,39.435168,-123.80946,35.0,-2344185.811244145,409560.36033473705,-0.2938609688804606,0.31490256918862825,-0.6799614764309543,0,0,0,1
6_45_2,39.445723,-123.803905,14.0,-2343381.2062933543,410528.4309952666,-0.293119549716083,0.3157946170681285,-0.7125985495002801,0,0,0,1
6_45_3,39.15098,-123.196369,218.0,-2303327.395644197,363930.0178426073,-0.25621117276357824,0.2728555865451218,-0.3955526968268284,0,0,0,1
6_45_4,39.148226,-123.207783,198.0,-2304354.709264981,363928.83211553795,-0.2571578112419111,0.27285449393343447,-0.4266356235595198,0,0,0,1
6_45_5,39.159337,-123.21445,198.0,-2304540.463405776,365270.10038820485,-0.257328978073177,0.2740904321425513,-0.4266356235595198,0,1,0,0
6_45_6,39.15047,-123.20655,0.0,-2304180.3451518947,364134.31054464134,-0.2569971399772179,0.273043836100735,-0.7343565982131641,0,1,0,0
6_45_7,39.15906,-123.201116,596.0,-2303454.2828108734,364902.8101079279,-0.25632809545588225,0.27375198524085215,0.19191461842103807,0,1,0,0
6_45_8,39.14566,-123.20298,194.0,-2304043.695259331,363536.3315453934,-0.25687122122782735,0.2724928165109325,-0.432852208906058,0,1,0,0
6_45_9,39.402942,-123.350288,1377.0,-2307721.0794297555,394411.9203965388,-0.26025981968978323,0.30094373924411316,1.405702907332635,0,1,0,0
6_45_10,39.43734,-123.78766,48.5,-2342333.6494770036,409226.9277444057,-0.2921542577443477,0.31459532112576616,-0.6589805008863876,0,1,0,0
6_45_1001,39.2332,-123.201648,211.0,-2301084.054969687,372738.3259999265,-0.25414400207729965,0.28097217651534473,-0.40643172118327037,0,1,0,0
6_45_1002,39.149036,-123.208035,205.0,-2304349.032180048,364020.6774600331,-0.25715257997958413,0.27293912664480496,-0.4157565992030778,0,0,0,1
6_45_2002,39.41174,-123.35264,424.0,-2307625.492995359,395399.44043480745,-0.26017173967704355,0.30185370913786,-0.07539855148010753,0,0,0,1
6_45_2003,39.39861,-123.35872,430.0,-2308552.761421284,394169.2617157166,-0.2610261895295178,0.3007201365976376,-0.06607367346030013,0,1,0,0
6_47_1,37.060778,-120.849637,41.0,-2172125.6635612687,84731.05808168837,-0.13531273873055824,0.01558217648519909,-0.6706365984111469,0,0,0,1
6_47_2,37.099945,-120.816305,35.0,-2168118.300781623,88100.16891637498,-0.1316200749450287,0.01868671037763154,-0.6799614764309543,1,0,0,0
6_47_3,37.281853,-120.433671,86.0,-2130168.3157861037,98406.96382445785,-0.0966503098001988,0.028184110636792162,-0.6007000132625914,1,0,0,0
6_47_4,37.302163,-120.481579,51.0,-2133646.6390825375,101692.99085053391,-0.09985547967809048,0.03121208530858745,-0.6550951350448012,0,0,0,1
6_47_100,37.192443,-120.5388,10.0,-2141744.22220969,91360.44602664655,-0.10731715799576831,0.02169095727961905,-0.7188151348468185,1,0,0,0
6_47_1001,37.30633,-120.493246,51.0,-2134516.187229097,102410.53451966513,-0.10065674203618877,0.031873280131026534,-0.6550951350448012,0,1,0,0
6_47_1002,37.299941,-120.501024,82.0,-2135365.443319508,101913.20839282071,-0.10143930587733377,0.031415009123588966,-0.6069165986091296,0,1,0,0
6_47_1003,37.299941,-120.501024,82.0,-2135365.443319508,101913.20839282071,-0.10143930587733377,0.031415009123588966,-0.6069165986091296,0,1,0,0
6_47_2001,37.101039,-120.82927,35.0,-2169190.0873106504,88525.91140773857,-0.1326076938652972,0.019079019226684243,-0.6799614764309543,1,0,0,0
6_47_2510,37.30832,-120.480456,58.0,-2133370.1903515416,102322.02026425782,-0.09960074052078506,0.03179171691765692,-0.6442161106883592,0,0,0,1
6_49_1,41.483225,-120.540234,1334.0,-2015444.9216895823,548105.4122910782,0.009063833397665276,0.4425676507285429,1.3388746148573487,0,0,0,1
6_49_2,41.494336,-120.544123,1335.0,-2015428.7625041578,549375.513247825,0.00907872359905248,0.44373801040517785,1.3404287611939834,0,1,0,0
6_49_3,41.480725,-120.539956,0.0,-2015496.3799884855,547832.8778028536,0.00901641612918389,0.44231651842774733,-0.7343565982131641,0,1,0,0
6_49_1001,41.549894,-120.167723,1417.0,-1983644.5316101776,547016.5399453134,0.03836693253517638,0.44156428774411505,1.4678687607980179,1,0,0,0
6_51_1,37.64571,-118.96652,2395.0,-1995038.1503089427,103926.98932593249,0.027868056973233503,0.0332706474405045,2.987823878026625,0,0,0,1
6_51_2,38.04159,-119.142651,2072.0,-1998995.580063033,150108.92619600915,0.02422140496285621,0.07582590764602552,2.4858346112936593,0,0,1,0
6_51_3,37.647991,-118.974301,2408.0,-1995636.6058985777,104341.6985376459,0.027316598219781562,0.03365278945554688,3.008027780402874,0,0,1,0
6_51_4,38.099921,-119.017645,1948.0,-1986816.6001417763,153601.15626690935,0.035443967174678674,0.07904389219662578,2.293120465550973,1,0,0,0
6_51_6,37.647713,-118.974301,2408.0,-1995644.2839583445,104311.97803789363,0.027309523119571546,0.03362540291253647,3.008027780402874,0,0,1,0
6_51_8,38.148534,-118.86514,2103.0,-1972596.470639485,155475.95722581117,0.04854738708598845,0.08077146466427865,2.5340131477293313,1,0,0,0
6_51_9,38.030481,-118.901806,1930.0,-1978942.628364656,143650.1392835724,0.042699594386005076,0.06987433055119713,2.265145831491551,1,0,0,0
6_51_10,37.646878,-118.9218,0.0,-1991204.0814386185,103071.03525575333,0.03140103565452072,0.03248191161327136,-0.7343565982131641,1,0,0,0
6_51_11,38.069711,-118.947738,1957.0,-1981744.7937775217,148845.35802385496,0.040117483578940134,0.07466156773311301,2.307107782580684,1,0,0,0
6_51_12,37.669444,-118.414722,1403.0,-1947453.5228523228,94496.72098915005,0.07171585419525324,0.02458093994710382,1.446110712085134,1,0,0,0
6_51_1001,37.647713,-118.974301,2231.0,-1995644.2839583445,104311.97803789363,0.027309523119571546,0.03362540291253647,2.732943878818556,0,0,1,0
6_51_1002,37.638268,-118.920916,0.0,-1991366.182750394,102131.04465320152,0.03125166419091852,0.031615738659225,-0.7343565982131641,1,0,0,0
6_51_9000,38.088023,-119.178069,2561.0,-2000694.8585144007,155849.38454742133,0.02265557118539842,0.0811155666642376,3.245812169907963,1,0,0,0
6_53_1,36.521905,-121.806061,41.0,-2270187.760918051,50882.96410449106,-0.2256740001271307,-0.01560781995676195,-0.6706365984111469,0,1,0,0
6_53_2,36.48187,-121.73333,131.0,-2265197.4830587804,44821.87255443753,-0.2210756097781822,-0.021192932784914856,-0.5307634281140358,0,1,0,0
6_53_4,36.699652,-121.634626,25.0,-2250044.3378245803,65473.01581651289,-0.20711244404549367,-0.002163527900241591,-0.6955029397972999,0,1,0,0
6_53_5,36.227466,-121.116584,116.0,-2219985.13123165,2587.158454756125,-0.17941379290982626,-0.06011094640729903,-0.5540756231635543,1,0,0,0
6_53_6,36.574682,-121.806339,73.0,-2268578.0445979894,56486.668752395904,-0.22419069514903914,-0.010444175346589878,-0.6209039156388407,1,0,0,0
6_53_7,36.8044,-121.786895,10.0,-2259810.641562426,80361.57266532075,-0.21611179801324526,0.011555827625451823,-0.7188151348468185,1,0,0,0
6_53_8,36.209286,-121.126371,6.0,-2221376.390793261,893.8241352537264,-0.18069579658204885,-0.06167130284674612,-0.7250317201933567,0,0,0,1
6_53_1001,36.596071,-121.901621,23.0,-2276062.0678736824,61137.01872597892,-0.23108699659211807,-0.006159018279026751,-0.6986112324705691,0,0,0,1
6_53_1002,36.697181,-121.633556,36.0,-2250028.8999243276,65184.36224956422,-0.20709821848661064,-0.0024295134453110874,-0.6784073300943196,0,1,0,0
6_53_1003,36.694261,-121.623271,21.6,-2249239.920330519,64619.948758815575,-0.2063711976168313,-0.0029496034326558537,-0.7007870373418574,0,0,0,1
6_53_2001,36.51163,-121.441603,47.0,-2239287.9814799447,40749.86575295241,-0.19720078649858241,-0.024945164084423856,-0.6613117203913395,0,1,0,0
6_53_3001,36.674375,-121.644626,23.0,-2251676.1751005887,63038.976211631816,-0.20861613281647295,-0.004406421892056224,-0.6986112324705691,0,1,0,0
6_55_1,38.296836,-122.290498,8.0,-2255701.7585372394,250956.14055208664,-0.21232558638719803,0.16875357025139232,-0.7219234275200875,0,0,0,1
6_55_2,38.335447,-122.3205,23.0,-2256986.0579589545,255786.60792270646,-0.2135090295205305,0.173204700061069,-0.6986112324705691,1,0,0,0
6_55_3,38.310942,-122.296189,13.0,-2255731.9388676905,252590.06079281,-0.21235339665031125,0.1702591784114542,-0.7141526958369148,0,0,0,1
6_55_4,38.278849,-122.275024,10.0,-2254977.5432329536,248668.70247900698,-0.21165824385443668,0.16664576514400206,-0.7188151348468185,0,1,0,0
6_55_101,38.566553,-122.451063,0.0,-2260542.2416297733,283479.290824202,-0.21678594538215984,0.19872267108029035,-0.7343565982131641,0,0,0,1
6_55_6001,38.2785,-122.27825,2.0,-2255257.633023678,248711.8261492912,-0.21191633813832764,0.16668550230390347,-0.731248305539895,0,1,0,0
6_57_1,39.218783,-121.053282,2410.0,-2124613.50428957,318895.0512352941,-0.09153171875252046,0.23135722480007917,3.0111360730761434,0,0,0,1
6_57_2,39.267394,-121.006337,777.0,-2119275.089651931,322963.90886555135,-0.08661253087547678,0.23510655423340163,0.47321510535189476,0,1,0,0
6_57_3,39.116562,-121.042725,503.0,-2126812.0818058117,307787.6497285199,-0.09355764154023069,0.22112208973725678,0.0473790091140233,0,1,0,0
6_57_4,39.357963,-120.106586,1811.0,-2042231.6113281888,311999.54472312325,-0.015619292189343941,0.22500322378232568,2.0802024174320373,0,1,0,0
6_57_5,39.233477,-121.055608,853.0,-2124364.0497481255,320510.5782700806,-0.09130185392570568,0.23284588417631552,0.5913302269361219,0,1,0,0
6_57_6,39.234061,-121.029948,793.0,-2122226.231779923,319973.0750491332,-0.0893319192266733,0.23235059118994572,0.49808144673804783,0,1,0,0
6_57_7,39.316555,-120.845475,1302.0,-2104518.9896778646,324450.7294593379,-0.07301523035987285,0.2364766145109841,1.2891419320850426,1,0,0,0
6_57_1001,39.32783,-120.184592,5500.0,-2049558.588141546,310545.2986606644,-0.02237088005993107,0.2236631799516632,7.813448253276957,0,0,0,1
6_57_1002,39.324905,-120.367703,2063.0,-2064789.8904563533,314378.98656832764,-0.03640606518218099,0.22719580758736282,2.4718472942639482,1,0,0,0
6_59_1,33.821353,-117.91427,128.0,-2006426.6715872844,-329217.7183507746,0.01737387853027678,-0.36585912040970237,-0.5354258671239395,0,1,0,0
6_59_2,33.813917,-117.94533,37.0,-2009411.9882493445,-329331.2351145798,0.014622999377952608,-0.36596372267952504,-0.6768531837576851,0,1,0,0
6_59_4,33.65502,-117.88589,18.0,-2008273.737150354,-347738.6071411444,0.015671863392318883,-0.3829255601289595,-0.7063819641537419,0,1,0,0
6_59_7,33.83062,-117.93845,10.0,-2008351.982736218,-327686.84292108053,0.015599762447836169,-0.3644484649312163,-0.7188151348468185,0,1,0,0
6_59_8,33.819305,-117.918759,44.0,-2006883.8625976671,-329338.8809249018,0.016952590820642665,-0.3659707680628456,-0.6659741594012432,0,0,0,1
6_59_101,33.795028,-117.951719,29.0,-2010486.1010977884,-331221.53413266706,0.0136332368245929,-0.3677055761407008,-0.6892863544507617,0,0,0,1
6_59_104,33.785028,-117.959775,26.0,-2011474.5936949574,-332118.8132416999,0.012722370747189059,-0.3685323917432879,-0.6939487934606654,0,0,0,1
6_59_105,33.775029,-117.914218,27.0,-2007647.471853122,-334201.76119256136,0.0162489479515129,-0.370451765378327,-0.6923946471240308,0,0,0,1
6_59_1001,33.656976,-117.929495,15.0,-2012145.2972353804,-346563.5835085,0.012104337688858052,-0.38184281133530257,-0.7110444031636456,0,1,0,0
6_59_1002,33.656131,-117.930613,25.0,-2012268.2551081004,-346629.73551544134,0.011991035722276699,-0.38190376841201473,-0.6955029397972999,0,1,0,0
6_59_1003,33.67464,-117.92568,0.0,-2011334.4553169948,-344747.70458911604,0.012851504030527889,-0.3801695337477145,-0.7343565982131641,0,1,0,0
6_59_2001,33.627244,-117.691163,137.0,-1991475.207035491,-355013.4189312067,0.03115120160455987,-0.3896290795058803,-0.5214385500942283,0,1,0,0
6_59_2002,33.75364,-117.960886,5.0,-2012406.4850017845,-335470.21635961626,0.01186366104956733,-0.37162060850946116,-0.7265858665299912,0,1,0,0
6_59_2022,33.63003,-117.67593,161.0,-1990030.3598372964,-355047.18656940595,0.03248258466563344,-0.3896601953647526,-0.48413903801499875,0,1,0,0
6_59_3001,33.78475,-117.946997,37.0,-2010334.3697843587,-332431.4715592629,0.013773052647876682,-0.3688204969411436,-0.6768531837576851,0,1,0,0
6_59_3002,33.795849,-118.03284,10.0,-2017747.9951943215,-329335.2894347621,0.006941620712165679,-0.36596745861313906,-0.7188151348468185,0,1,0,0
6_59_4001,33.545869,-117.781435,12.0,-2001744.7012891017,-361790.06502496306,0.021688172772075527,-0.39587355423745846,-0.7157068421735493,0,0,0,1
6_59_4002,33.673365,-117.873383,16.0,-2006663.8285046723,-346041.0368066872,0.01715534559266154,-0.38136130032965243,-0.7094902568270111,0,1,0,0
6_59_5001,33.92513,-117.95264,82.0,-2007121.4261945074,-317209.23469310935,0.01673368314019311,-0.35479366535606627,-0.6069165986091296,0,1,0,0
6_59_6001,33.795849,-118.03284,20.0,-2017747.9951943215,-329335.2894347621,0.006941620712165679,-0.36596745861313906,-0.7032736714804728,0,1,0,0
6_59_8001,33.750573,-117.870333,63.0,-2004350.7264822181,-337801.42402415216,0.019286799254390335,-0.373768745973607,-0.6364453790051864,0,0,0,1
6_59_8002,33.831404,-117.919226,45.0,-2006605.6585701846,-328027.1911833457,0.017208947430653418,-0.36476208557692325,-0.6644200130646086,0,0,0,1
6_61_1,38.93712,-121.109391,372.0,-2137734.125100598,290289.2459914471,-0.10362197460822645,0.20499783911720787,-0.15621416098510504,1,0,0,0
6_61_2,38.93767,-121.104921,400.0,-2137346.732177048,290242.52436902915,-0.10326500372781847,0.2049547865530676,-0.11269806355933715,0,1,0,0
6_61_3,38.93568,-121.09959,400.0,-2136964.387342486,289905.76759272726,-0.10291268450896902,0.20464447535321872,-0.11269806355933715,0,1,0,0
6_61_4,39.100174,-120.953832,768.0,-2119944.3433225127,303969.1717954998,-0.08722922792253274,0.21760347763387403,0.45922778832218364,0,1,0,0
6_61_5,39.166851,-120.145747,1902.0,-2051011.8976149424,292519.22088891524,-0.023710060852056097,0.2070526936435676,2.221629734065783,0,0,0,1
6_61_6,38.74643,-121.26498,48.0,-2156416.743196879,273715.2641580165,-0.1208374429989156,0.18972541536530974,-0.6597575740547049,0,1,0,0
6_61_7,39.184073,-120.122975,1.0,-2048624.3851555327,293840.42186194274,-0.021510040219748377,0.2082701404420669,-0.7328024518765296,1,0,0,0
6_61_810,38.791845,-121.209116,101.0,-2150398.541609167,277213.4753300586,-0.11529185197585257,0.19294891131999262,-0.5773878182130728,1,0,0,0
6_61_1001,39.182963,-120.117692,2270.0,-2048218.4614198222,293603.06963451055,-0.02113599375553538,0.20805142753214387,2.793555585947304,0,0,1,0
6_61_1002,39.169629,-120.142136,2000.0,-2050631.8878732473,292733.69284556137,-0.023359893350767356,0.20725032307490868,2.373936075055971,0,0,0,1
6_61_1003,39.101563,-120.967721,2420.0,-2121052.838454611,304440.87641328457,-0.0882506727119904,0.2180381391944415,3.026677536442489,0,1,0,0
6_61_1004,39.166017,-120.148833,1915.67,-2051292.0158072144,292500.02389706916,-0.023968181307115664,0.20703500419529972,2.2428749144875777,0,0,0,1
6_61_1005,39.210463,-120.206584,1830.0,-2054789.3570930036,298539.4941965039,-0.02719087568788562,0.2126001936939344,2.1097311978280944,1,0,0,0
6_61_2001,38.889891,-121.307704,112.0,-2155614.3740780903,289958.7749077938,-0.12009808408620933,0.2046933199933168,-0.5602922085100925,0,1,0,0
6_61_2002,38.885528,-121.303144,47.0,-2155368.462929587,289387.4608701233,-0.1198714843889848,0.20416687136036898,-0.6613117203913395,0,1,0,0
6_61_2003,38.867937,-121.338353,37.0,-2158824.1039311555,288355.94873004226,-0.1230557532171271,0.20321636407329274,-0.6768531837576851,1,0,0,0
6_61_3001,38.78879,-121.217727,75.0,-2151206.5342792603,277092.8866838746,-0.11603639282126368,0.19283779252411734,-0.6177956229655716,1,0,0,0
6_63_2,39.76851,-120.61633,1329.0,-2072234.6859656759,367254.46503877395,-0.04326621942316506,0.2759189642434282,1.331103883174176,1,0,0,0
6_63_1001,39.937392,-120.940509,1042.0,-2093785.8231369406,392646.84341932426,-0.06312494151678705,0.29931727411209724,0.885063884560055,0,0,0,1
6_63_1003,39.941559,-120.917732,0.0,-2091797.241598674,392565.29211923067,-0.06129252368124021,0.29924212705177916,-0.7343565982131641,1,0,0,0
6_63_1004,39.933503,-120.943009,0.0,-2094106.817554054,392291.02693065174,-0.06342072817864174,0.2989893999628715,-0.7343565982131641,1,0,0,0
6_63_1006,39.939567,-120.944376,3450.0,-2094037.1582728974,392967.160757358,-0.06335653925465412,0.2996124368660267,4.627448263176094,0,0,0,1
6_63_1007,40.309644,-121.227848,1403.0,-2106021.067042233,438845.11374831724,-0.07439934929081654,0.3418875851067654,1.446110712085134,0,0,0,1
6_63_1008,39.791568,-120.472715,1480.0,-2059762.0873762986,366443.4471719445,-0.03177309647548125,0.2751716357705807,1.5657799800059955,0,0,0,1
6_63_1009,39.808333,-120.471667,1492.0,-2059183.4584443248,368204.37832309405,-0.03123990738833095,0.276794280649075,1.5844297360456103,0,0,0,1
