Date Local,"(5, 2, 2)","(7, 2, 1)","(7, 7, 1)","(7, 7, 2)","(7, 8, 2)","(7, 4001, 1)","(7, 4001, 2)","(9, 1, 2)","(11, 1002, 2)","(15, 2003, 1)","(17, 10, 2)","(17, 11, 2)","(17, 12, 2)","(17, 20, 2)","(19, 11, 1)","(19, 11, 2)","(19, 4001, 1)","(19, 5001, 1)","(21, 3, 1)","(21, 3, 2)","(23, 2002, 1)","(25, 5, 1)","(25, 5, 2)","(27, 2, 1)","(27, 20, 1)","(27, 21, 1)","(27, 23, 1)","(27, 30, 1)","(27, 31, 1)","(27, 101, 1)","(27, 1001, 1)","(27, 1018, 1)","(27, 1023, 1)","(27, 1028, 1)","(27, 1033, 1)","(29, 7, 2)","(29, 11, 2)","(29, 14, 1)","(29, 14, 2)","(29, 19, 2)","(29, 232, 2)","(29, 2012, 1)","(29, 5002, 2)","(29, 6001, 1)","(33, 3010, 1)","(33, 3011, 1)","(33, 3012, 1)","(37, 2, 1)","(37, 16, 1)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1201, 1)","(37, 1302, 1)","(37, 1602, 1)","(37, 2005, 1)","(37, 4002, 1)","(37, 4004, 1)","(37, 4006, 1)","(37, 4008, 1)","(37, 4009, 1)","(37, 4010, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 1)","(39, 2010, 1)","(41, 3, 1)","(43, 3, 1)","(43, 6, 1)","(43, 6, 2)","(43, 1004, 1)","(43, 1005, 1)","(51, 5, 2)","(51, 11, 1)","(57, 7, 1)","(59, 7, 1)","(59, 8, 1)","(59, 2022, 1)","(59, 5001, 1)","(61, 6, 1)","(61, 6, 2)","(65, 8, 1)","(65, 10, 1)","(65, 12, 1)","(65, 16, 1)","(65, 1003, 1)","(65, 1004, 1)","(65, 1010, 1)","(65, 2002, 1)","(65, 2005, 1)","(65, 5001, 1)","(65, 6001, 1)","(65, 8001, 1)","(65, 8005, 1)","(65, 9001, 1)","(67, 6, 1)","(67, 10, 1)","(67, 10, 2)","(67, 11, 1)","(67, 12, 1)","(67, 14, 1)","(69, 3, 1)","(71, 1, 1)","(71, 5, 1)","(71, 12, 1)","(71, 13, 1)","(71, 26, 1)","(71, 27, 1)","(71, 306, 1)","(71, 1001, 1)","(71, 1004, 1)","(71, 1234, 1)","(71, 2002, 1)","(71, 4001, 1)","(71, 4003, 1)","(71, 9002, 1)","(71, 9004, 1)","(73, 3, 1)","(73, 6, 1)","(73, 1006, 1)","(73, 1016, 1)","(73, 1018, 1)","(73, 1022, 1)","(77, 1002, 1)","(77, 1002, 2)","(77, 1003, 2)","(79, 5, 2)","(79, 2006, 2)","(83, 11, 2)","(83, 1008, 2)","(83, 2011, 1)","(85, 5, 1)","(89, 3003, 1)","(99, 5, 2)","(101, 3, 2)","(101, 4, 2)","(103, 4, 2)","(107, 6, 1)","(107, 9, 1)","(107, 2002, 2)","(107, 2003, 2)","(107, 3000, 1)","(109, 5, 2)","(111, 7, 1)","(111, 8, 1)","(111, 9, 1)","(111, 1004, 1)","(111, 2002, 1)","(111, 3001, 1)","(113, 4, 2)"
2021-01-03,87.716667,,,87.25,89.516667,,92.3,88.258333,92.35,,81.885714,68.65,,,,75.054167,79.625,74.875,,95.529167,,,44.458333,49.083333,35.458333,,54.791667,52.083333,54.5,,46.541667,51.541667,49.416667,48.208333,,,,,65.858333,,65.341667,69.0,74.966667,81.625,97.125,94.333333,92.125,60.791667,58.583333,85.333333,,86.291667,78.125,87.791667,92.666667,81.083333,,,,90.5,90.458333,84.5,,74.916667,50.25,79.666667,76.791667,,70.041667,,,,,,60.25,,79.916667,77.791667,71.583333,83.291667,,75.511765,,42.833333,50.125,62.666667,,36.541667,,40.083333,41.533333,43.833333,67.666667,70.458333,75.625,67.0,91.75,,90.35,96.75,,,76.708333,46.666667,76.833333,57.041667,49.541667,65.291667,70.708333,50.291667,,64.875,39.375,65.0,51.916667,67.166667,52.666667,60.458333,,,52.583333,75.5,,76.666667,,87.733333,,76.408333,87.408333,89.358333,89.72381,,82.45,88.166667,85.45,88.5375,,,,57.166667,71.8375,,,87.904167,74.041667,71.0,73.583333,75.416667,74.583333,78.625,94.6125
2021-01-04,92.941667,,,90.004167,86.4,,87.6875,90.8875,78.223077,,88.4875,75.85,,,,69.641667,71.375,72.368421,,84.545833,,,42.004167,45.125,34.791667,,48.083333,44.833333,49.25,,42.041667,48.0,45.041667,41.625,,57.827273,,,68.004167,,66.520833,69.083333,88.8,85.083333,90.791667,95.666667,97.666667,65.458333,66.375,87.791667,,85.0,77.75,86.75,95.291667,83.291667,,,,86.416667,86.75,82.125,,74.625,58.666667,78.0,74.791667,,73.875,,,,,,56.75,,81.625,79.75,82.208333,85.125,,92.023529,,46.833333,50.375,74.0,,41.583333,,39.833333,40.116667,42.208333,78.125,77.166667,82.208333,73.75,92.166667,,86.195833,89.916667,,,86.791667,48.0,69.625,45.833333,49.916667,69.25,74.625,55.625,,70.125,36.583333,68.875,51.0,69.291667,50.333333,69.791667,,,65.083333,87.208333,,86.208333,,85.9625,,83.541667,92.170833,86.425,83.207692,,71.263158,87.833333,79.304167,89.016667,,,,60.5,70.441667,,,90.15,79.083333,76.0,76.25,76.666667,77.291667,83.083333,87.270833
2021-01-05,86.595833,,,66.154167,82.6,,86.104167,90.016667,74.0,,70.058333,65.479167,,,,82.445833,86.75,82.875,,79.5375,,,44.733333,26.958333,30.208333,,36.041667,35.5,32.291667,,37.833333,30.666667,25.125,23.0,,78.370833,,,76.245833,,79.870833,76.958333,,88.833333,91.583333,93.708333,70.75,65.375,63.625,92.416667,,86.541667,72.333333,85.416667,93.375,82.166667,,,,86.416667,87.083333,82.958333,,56.291667,54.166667,83.916667,81.583333,,46.333333,,,,,,43.166667,,84.833333,81.125,84.708333,86.5,,72.84375,,42.125,40.833333,70.666667,,42.5,,41.291667,41.154167,39.458333,66.916667,65.833333,80.125,67.416667,94.125,,87.666667,94.833333,,,78.958333,53.5,71.375,42.25,51.083333,68.375,73.291667,59.125,,67.208333,46.791667,68.291667,57.041667,57.291667,35.041667,56.541667,,,47.875,91.041667,,86.166667,,94.720833,,76.729167,65.370833,92.008333,65.676923,,75.611111,87.5,89.004167,83.579167,,,,62.363636,82.416667,,,84.533333,61.541667,53.125,52.708333,68.833333,52.166667,78.625,86.945833
2021-01-06,82.054167,,,66.670833,87.595833,,90.683333,86.033333,93.0,,60.970833,58.479167,,,,81.447059,93.333333,86.958333,,92.7125,,,38.133333,29.916667,27.666667,,43.875,46.083333,40.5,,39.583333,38.083333,30.708333,28.833333,,79.929167,,,81.295833,25.578571,81.233333,84.736842,78.218182,96.083333,94.916667,98.75,66.291667,32.125,30.25,67.0,,55.541667,50.083333,74.708333,84.708333,50.708333,,,,77.875,84.0,55.291667,,40.166667,42.75,87.0,88.041667,,28.625,,,,,,47.166667,,82.125,79.041667,61.208333,77.375,,82.352941,,28.708333,22.75,44.541667,,28.291667,,30.875,36.608333,30.708333,48.166667,42.208333,56.875,47.375,93.083333,,90.8375,96.666667,,,68.291667,39.0,64.666667,28.727273,31.75,47.333333,50.041667,43.5,,39.791667,40.291667,47.458333,40.458333,34.75,34.708333,37.583333,,,29.916667,82.583333,,80.875,,91.158333,,73.795833,67.4875,82.4875,72.4875,,72.25,79.583333,87.479167,89.383333,,,,70.416667,88.029167,,,79.3,34.208333,28.458333,35.625,53.208333,30.208333,65.125,94.091667
2021-01-07,86.429167,,,62.908333,90.7875,,90.545833,90.075,84.570588,,54.8875,55.925,,,,91.091667,96.291667,97.333333,,81.716667,,,35.416667,24.5,18.75,,44.708333,44.416667,38.708333,,27.375,37.541667,23.666667,24.625,,77.408333,,,83.2375,34.620833,80.6875,83.291667,85.178261,95.416667,89.041667,92.291667,59.25,33.291667,26.833333,69.125,,52.75,29.25,77.791667,77.041667,47.083333,,,,78.166667,86.416667,43.625,,34.636364,36.583333,96.625,97.916667,,21.583333,,,,,,47.791667,,81.583333,78.666667,54.958333,73.625,,74.66,,23.333333,24.583333,39.041667,,22.75,,31.25,35.983333,29.958333,42.041667,35.666667,52.5,44.416667,95.625,,86.7,94.25,,,74.916667,31.833333,50.625,24.416667,24.125,36.708333,43.0,30.708333,,35.75,36.416667,35.125,27.541667,35.791667,28.041667,40.333333,,,25.791667,70.083333,,68.708333,,92.0375,,77.641667,49.670833,70.708333,62.304167,,80.958333,57.125,92.179167,85.866667,,,,68.583333,86.516667,,,79.808333,23.208333,16.0,25.041667,46.791667,18.375,43.708333,84.629167
2021-01-08,83.079167,,,71.258333,81.558333,,90.6375,84.116667,87.0,,69.016667,56.954167,,,,90.345455,95.291667,96.208333,,89.383333,,,34.8,21.416667,14.416667,,37.333333,39.333333,29.916667,,24.541667,28.083333,22.791667,19.875,,78.0125,,,81.170833,34.104167,78.054167,81.333333,82.004348,93.458333,87.166667,90.5,82.25,36.875,32.125,52.291667,,53.791667,30.125,87.458333,86.291667,45.083333,,,,86.416667,90.916667,36.416667,,30.166667,36.291667,97.458333,98.416667,,40.083333,,,,,,44.458333,,83.083333,79.166667,52.25,71.541667,,75.74,,16.791667,23.0,40.0,,16.75,,29.666667,36.8875,24.208333,40.041667,41.5,50.291667,42.5,93.208333,,87.833333,96.416667,,,76.708333,29.333333,41.833333,22.25,23.166667,40.75,44.333333,30.875,,34.875,32.75,40.916667,25.708333,33.208333,21.166667,39.166667,,,27.375,72.333333,,66.958333,,92.470833,,75.270833,64.508333,52.129167,56.85,,74.380952,81.458333,94.333333,87.2875,,,,67.083333,89.579167,,,72.0375,28.166667,21.5,28.458333,38.208333,25.791667,46.208333,90.7625
2021-01-09,87.541667,,,38.316667,69.154167,,76.158333,89.55,69.6,,58.2,71.7625,,,,92.936364,96.625,94.625,,62.745833,,,32.120833,26.916667,19.666667,,32.458333,32.916667,30.375,,27.625,28.125,25.958333,24.791667,,83.270833,,,83.591667,36.983333,82.0,83.666667,84.504167,97.375,80.708333,81.5,41.0,31.083333,28.958333,28.291667,,44.5,19.5,61.875,69.708333,49.125,,,,61.041667,77.208333,28.375,,27.791667,40.708333,96.25,95.333333,,33.291667,,,,,,55.684211,,47.208333,45.875,31.875,56.458333,,81.11875,,22.166667,15.5,35.0,,19.416667,,19.208333,24.629167,21.166667,37.5,34.875,40.041667,40.416667,90.458333,,77.108333,89.958333,,,68.458333,33.541667,33.125,25.791667,30.25,32.458333,39.541667,37.25,,36.333333,27.458333,28.916667,36.125,33.083333,28.0,34.041667,,,22.625,61.833333,,66.666667,,82.2125,,73.433333,52.358333,51.516667,50.975,,65.083333,66.5,79.445833,73.0125,,,,71.833333,92.275,,,88.404167,28.458333,22.333333,27.166667,39.416667,23.333333,45.0,66.533333
2021-01-10,82.691667,,,70.391667,76.3,,86.191667,85.375,81.516667,,71.804167,74.295833,,,,80.605,89.708333,83.458333,,83.441667,,,28.333333,28.833333,22.416667,,37.333333,39.416667,35.166667,,33.0,32.708333,25.5,25.083333,,70.445833,,,75.508333,36.175,72.5875,75.583333,76.9875,89.791667,92.833333,97.833333,85.916667,18.25,21.416667,26.416667,,28.666667,19.416667,41.666667,43.625,30.333333,,,,37.125,36.833333,30.0,,24.0,37.791667,86.583333,84.375,,37.625,,,,,,50.0,,32.375,32.625,21.541667,34.708333,,79.7,,31.333333,23.625,30.75,,27.166667,,24.5,25.354167,26.958333,28.0,23.958333,21.916667,27.291667,88.375,,81.583333,93.791667,,,67.541667,32.166667,44.25,32.5,29.875,26.083333,30.166667,35.083333,,27.708333,31.0,22.708333,32.333333,30.75,38.625,26.75,,,18.791667,32.541667,,50.625,,90.591667,,65.2875,52.9125,59.825,52.020833,,66.333333,78.333333,92.408333,79.620833,,,,66.166667,81.183333,,,82.191667,23.708333,22.625,25.458333,43.916667,25.75,36.333333,86.1125
2021-01-11,82.3125,,,67.745833,81.933333,,86.658333,83.754167,76.673333,,70.2125,76.408333,,,,77.695238,84.541667,80.208333,,83.383333,,,29.620833,42.166667,24.708333,,41.75,44.791667,39.0,,31.875,37.541667,34.875,31.333333,,67.195833,,,72.3625,37.2875,67.579167,73.583333,74.4875,88.875,89.833333,91.458333,73.5,22.458333,23.5,30.625,,31.166667,21.833333,44.5,49.333333,32.041667,,,,40.791667,43.0,33.916667,,25.666667,43.958333,82.583333,85.708333,,31.791667,,,,,,65.0,,35.25,35.75,23.583333,33.541667,,79.966667,,29.416667,21.583333,31.166667,,25.541667,,26.041667,27.704167,26.041667,27.0,22.0,16.291667,30.583333,88.083333,,79.4125,93.666667,,,77.791667,32.125,39.166667,31.666667,30.083333,21.875,29.5,37.083333,,28.25,34.083333,21.958333,34.083333,30.0,39.333333,26.541667,,,19.541667,33.375,,46.791667,,86.75,,69.204167,69.570833,60.979167,72.136364,,75.772727,68.916667,86.116667,82.129167,,,,55.416667,80.65,,,75.170833,20.75,18.791667,24.0,47.083333,20.291667,47.75,80.279167
2021-01-12,76.8125,,,66.291667,82.020833,,87.9,76.9,87.62,,49.3375,36.458333,,,,78.633333,85.708333,78.833333,,89.295833,,,30.2875,43.958333,29.375,,50.708333,53.416667,48.333333,,39.583333,46.25,39.857143,38.958333,,66.654167,,,74.741667,34.9875,70.483333,73.875,76.2375,89.833333,88.208333,94.041667,87.125,20.958333,22.416667,31.25,,31.75,34.833333,46.208333,47.166667,34.166667,,,,44.291667,51.0,34.416667,,32.541667,39.416667,84.416667,79.458333,,28.916667,,,,,,60.458333,,39.041667,39.833333,26.333333,36.708333,,79.108333,,26.333333,20.125,33.333333,,24.208333,,26.583333,30.6625,28.833333,29.791667,28.916667,31.708333,31.083333,84.791667,,78.741667,88.291667,,,72.5,27.708333,50.375,27.166667,25.583333,29.0,30.916667,33.125,,29.25,36.583333,30.625,31.521739,29.708333,30.75,29.208333,,,17.125,28.791667,,42.958333,,81.916667,,72.191304,88.85,72.3,73.022727,,71.363636,80.875,80.679167,84.883333,,,,42.409091,80.291667,,,59.791667,31.291667,26.708333,33.166667,50.291667,35.125,54.708333,84.354167
2021-01-13,77.316667,,,64.591667,75.391667,,79.983333,78.95,83.304167,,58.1875,78.945833,,,,73.166667,77.083333,72.791667,,85.670833,,,25.9625,39.875,26.583333,,44.541667,47.791667,44.875,,32.916667,43.583333,36.619048,36.041667,,57.879167,,,68.141667,30.716667,62.575,68.75,69.5875,81.916667,90.75,93.75,89.875,19.583333,20.541667,33.791667,,30.041667,20.791667,53.333333,50.166667,32.75,,,,47.916667,53.25,33.833333,,23.291667,34.125,77.625,77.916667,,46.291667,,,,,,61.958333,,44.375,45.458333,29.041667,41.958333,,74.647826,,17.208333,17.25,27.916667,,17.041667,,25.875,34.229167,25.666667,29.083333,27.083333,31.416667,28.083333,84.416667,,77.233333,87.458333,,,68.291667,25.875,38.083333,24.333333,21.083333,28.083333,29.833333,30.125,,28.875,33.666667,29.625,26.583333,28.125,22.291667,29.125,,,14.291667,34.458333,,43.333333,,80.816667,,63.158333,51.766667,70.358333,53.704167,,77.590909,87.416667,80.608333,75.020833,,,,46.875,72.275,,,64.208333,23.75,18.958333,28.478261,51.583333,20.583333,36.458333,82.3
2021-01-14,83.041667,,,51.0875,75.691667,,83.083333,87.041667,72.326316,,52.108333,83.258333,,,,79.529167,79.75,80.25,,71.945833,,,27.375,33.708333,21.25,,40.5,44.083333,39.208333,,28.625,38.166667,30.0,28.666667,,51.608333,,,62.8125,31.429167,54.2125,63.083333,63.716667,75.75,87.291667,82.375,42.583333,20.083333,20.75,26.541667,,31.625,14.083333,48.291667,50.166667,28.458333,,,,42.833333,52.5,27.125,,21.375,37.375,91.541667,90.916667,,28.125,,,,,,67.833333,,36.166667,35.541667,18.333333,37.708333,,76.6,,22.166667,14.208333,22.458333,,16.708333,,20.041667,25.445833,17.625,26.875,17.583333,18.875,22.0,99.0,,89.104167,98.666667,,,66.125,27.041667,28.875,26.583333,22.25,15.541667,22.333333,30.041667,,22.375,32.391304,15.875,27.0,22.333333,26.375,21.708333,,,14.166667,25.208333,,43.291667,,86.458333,,67.916667,,46.870833,48.075,,74.166667,65.75,84.354167,77.65,,,,53.166667,65.733333,,,81.875,17.541667,16.916667,20.875,45.708333,16.708333,29.916667,79.458333
2021-01-15,76.445833,,,59.883333,79.554167,,86.9375,79.8375,79.045455,,43.3375,70.6125,,,,77.408333,79.541667,78.25,,81.829167,,,22.991667,28.916667,18.125,,36.458333,36.458333,31.666667,,23.791667,30.583333,26.375,23.625,,53.233333,,,61.470833,26.579167,55.520833,60.708333,66.366667,76.875,72.958333,78.125,30.166667,13.916667,14.625,16.625,,26.375,10.083333,38.416667,46.125,24.75,,,,33.541667,33.833333,14.791667,,16.75,31.5,87.166667,86.166667,,22.708333,,,,,,59.291667,,18.583333,17.041667,9.458333,25.75,,76.672222,,16.875,9.291667,16.25,,15.083333,,14.541667,14.779167,10.291667,13.291667,9.958333,11.166667,12.666667,89.75,,82.375,92.208333,,,53.416667,22.958333,27.416667,17.625,16.791667,11.916667,14.416667,21.5,,15.541667,32.583333,13.541667,21.333333,19.75,19.166667,15.666667,,,7.916667,17.291667,,31.75,,86.479167,,63.904167,,48.1875,44.225,,73.090909,67.916667,86.6125,83.025,,,,49.166667,69.533333,,,64.408333,13.166667,11.375,14.25,38.083333,11.0,25.916667,86.245833
2021-01-16,77.720833,,,34.404167,67.6,,73.554167,81.6625,54.858333,,48.945833,82.183333,,,,83.75,86.25,84.666667,,45.008333,,,25.566667,28.0,20.291667,,36.625,41.916667,36.208333,,27.041667,35.0,27.291667,24.291667,,57.229167,,,65.875,25.345833,59.2625,66.416667,67.608333,80.333333,69.291667,76.0,39.333333,13.166667,14.25,25.041667,,26.375,10.291667,34.791667,41.541667,25.75,,,,33.5,35.5,21.333333,,22.5,30.458333,86.791667,90.0,,37.875,,,,,,54.458333,,25.041667,25.333333,15.458333,28.916667,,63.975,,16.916667,13.541667,18.041667,,15.833333,,15.583333,20.491667,15.666667,24.916667,19.125,21.791667,24.0,81.916667,,66.954167,79.208333,,,48.541667,23.583333,26.208333,21.083333,19.041667,15.791667,23.75,24.666667,,19.708333,29.541667,16.375,23.791667,20.416667,20.916667,21.791667,,,8.5,18.583333,,35.666667,,71.308333,,59.104167,,42.575,28.9125,,71.045455,65.083333,77.545833,66.729167,,,,54.166667,77.508333,,,72.129167,14.5,11.375,17.125,32.291667,11.041667,19.625,63.2
2021-01-17,78.0,,,27.879167,53.058333,,68.854167,80.25,42.9375,,57.370833,74.995833,,,,74.2875,77.541667,74.291667,,29.016667,,,23.954167,29.541667,23.541667,,34.25,38.75,35.125,,29.041667,33.208333,27.791667,27.041667,,58.258333,,,62.233333,28.775,56.0125,62.666667,66.004167,76.666667,58.708333,68.958333,29.708333,12.166667,14.958333,24.125,,26.75,15.666667,33.125,42.625,25.25,,,,30.333333,32.541667,24.416667,,18.458333,30.791667,77.75,77.416667,,35.5,,,,,,63.875,,24.416667,24.208333,14.666667,23.75,,71.078261,,20.875,14.333333,22.416667,,19.125,,17.958333,19.591667,17.5,17.5,14.0,11.25,16.333333,80.166667,,69.941667,81.583333,,,57.541667,25.25,36.875,19.458333,21.333333,13.166667,22.541667,28.416667,,20.083333,30.833333,13.625,26.291667,24.458333,28.208333,22.125,,,14.25,21.25,,38.833333,,76.491667,,58.291667,,45.85,44.104167,,59.958333,56.583333,75.1875,67.658333,,,,47.583333,69.195833,,,71.558333,16.541667,13.0,16.666667,36.916667,14.083333,24.916667,62.2625
2021-01-18,50.6125,,,13.004167,28.454167,,27.395833,55.45,19.366667,,23.316667,50.220833,,,,72.558333,76.208333,73.708333,,14.533333,,,26.745833,27.791667,22.0,,29.0,27.541667,25.541667,,22.75,23.833333,27.208333,24.565217,,58.1,,,65.954167,28.445833,59.958333,66.625,67.3375,81.125,13.166667,16.291667,15.75,29.833333,26.583333,48.625,,45.208333,34.666667,55.5,61.416667,41.541667,,,,59.375,68.291667,40.791667,,28.041667,33.5,69.75,73.25,,26.625,,,,,,55.958333,,48.958333,47.708333,39.291667,48.25,,35.2,,19.458333,20.5,30.791667,,17.791667,,21.958333,27.795833,18.625,28.916667,26.791667,29.958333,29.0,36.083333,,32.941667,41.708333,,,47.458333,20.375,34.875,22.916667,21.625,25.5,32.125,27.25,,28.375,23.166667,25.375,26.333333,25.791667,25.083333,26.583333,,,28.208333,53.875,,62.25,,43.808333,,62.116667,,52.666667,40.754167,,25.047619,40.666667,47.266667,26.091667,,,,53.333333,72.0375,,,41.833333,21.041667,17.416667,23.375,39.25,21.0,34.833333,20.429167
2021-01-19,27.608333,,,18.8625,23.329167,,26.426087,24.629167,27.675,,22.325,54.308333,,,,43.8875,47.083333,43.208333,,23.5,,,42.2625,31.375,27.125,,29.666667,27.041667,25.666667,,24.166667,24.041667,29.375,26.416667,,22.9875,,,34.479167,22.716667,31.579167,27.458333,28.111111,55.125,20.75,25.375,25.75,44.666667,45.708333,46.5,,51.375,44.0,50.916667,63.541667,54.125,,,,49.041667,49.166667,47.416667,,19.772727,29.458333,46.916667,39.625,,22.833333,,,,,,50.916667,,48.458333,47.625,49.541667,51.333333,,21.3875,,35.958333,27.583333,55.916667,,30.625,,23.875,20.233333,23.916667,40.791667,27.333333,34.583333,39.291667,26.458333,,24.375,30.75,,,22.083333,25.375,47.75,41.416667,39.708333,35.291667,47.833333,37.583333,,47.5,19.333333,25.5,40.833333,31.416667,51.583333,25.875,,,40.125,57.416667,,55.666667,,25.279167,,40.629167,,46.154167,31.016667,,19.333333,41.916667,22.133333,25.358333,,,,44.318182,48.154167,,,20.0125,46.875,16.222222,21.333333,33.666667,31.25,32.333333,23.0375
2021-01-20,55.258333,,,25.079167,45.0625,,47.141667,54.7375,34.429167,,25.7,68.2625,,,,50.125,53.0,48.791667,,29.4625,,,93.35,35.291667,29.666667,,35.125,34.625,31.583333,,30.875,29.708333,32.458333,29.25,,34.554167,,,38.933333,33.679167,35.979167,39.25,40.5375,49.875,54.166667,55.291667,23.541667,26.5,30.166667,30.916667,,35.083333,27.541667,38.208333,43.458333,36.958333,,,,33.291667,30.166667,30.875,,31.416667,46.125,50.208333,50.833333,,30.291667,,,,,,64.857143,,30.5,30.458333,28.291667,31.541667,,41.195833,,81.833333,49.333333,43.625,,70.916667,,48.083333,48.05,45.291667,42.416667,33.791667,32.916667,44.833333,49.75,,32.716667,42.083333,,,35.166667,42.333333,75.791667,60.458333,62.833333,34.458333,32.125,56.391304,,34.75,26.083333,38.25,58.541667,47.833333,79.291667,43.416667,,,53.583333,46.375,,51.125,,38.933333,,38.845833,,34.0375,23.8375,,34.25,53.304348,34.941667,38.2,,,,30.583333,50.320833,,,41.879167,32.857143,,27.0,29.25,30.583333,26.583333,25.35
2021-01-21,63.816667,,,34.520833,53.1875,,62.808333,63.241667,59.395833,,36.075,60.033333,,,,47.3375,49.0,46.291667,,53.645833,,,70.3625,45.291667,40.333333,,49.375,50.0,44.916667,,44.416667,42.333333,38.958333,40.083333,,37.4,,,44.3,40.383333,35.641667,44.041667,46.45,51.458333,56.625,64.166667,30.125,40.875,45.833333,51.25,,47.208333,42.666667,56.416667,71.0,51.208333,,,,54.875,62.708333,50.916667,,46.958333,46.708333,51.416667,50.791667,,36.125,,,,,,56.647059,,54.041667,52.625,53.375,56.458333,,46.05,,68.583333,56.208333,61.875,,57.541667,,47.541667,44.975,51.041667,58.666667,50.708333,53.875,60.916667,60.083333,,48.7375,62.625,,,40.875,47.541667,81.125,62.375,58.5,52.458333,52.75,58.166667,,51.958333,39.625,54.708333,63.041667,60.541667,70.583333,55.208333,,,74.583333,70.458333,,82.875,,51.345833,,44.104167,,62.3,57.079167,,51.181818,61.541667,51.408333,55.5625,,,,35.375,43.716667,,,50.5375,38.958333,43.333333,42.458333,51.333333,42.0,50.208333,51.529167
2021-01-22,90.3625,,,76.545833,73.4875,,79.3625,89.0375,76.2625,,75.108333,55.6125,,,,68.441667,67.333333,65.875,,79.441667,,,74.322222,42.833333,41.791667,,41.916667,46.083333,46.041667,,45.333333,44.041667,40.041667,39.416667,,55.241667,,,63.983333,51.8875,58.483333,61.291667,62.85,78.208333,86.0,93.458333,91.458333,62.125,68.166667,79.75,,76.833333,67.458333,75.0,92.333333,75.875,,,,74.708333,77.375,75.375,,68.916667,51.708333,75.958333,72.958333,,62.791667,,,,,,44.0,,70.833333,69.125,74.291667,76.791667,,85.495,,76.375,70.291667,84.708333,,65.166667,,61.791667,58.720833,64.833333,80.25,68.0,72.5,76.791667,89.75,,83.7625,89.625,,,81.416667,50.833333,92.75,61.666667,48.291667,69.833333,69.625,59.875,,73.25,38.958333,74.541667,65.791667,73.333333,67.833333,69.666667,,,83.083333,82.0,,84.708333,,84.4,,76.175,,73.083333,83.266667,,79.166667,74.875,79.6375,77.379167,,,,61.166667,60.920833,,,75.079167,72.333333,70.541667,69.208333,73.5,72.666667,68.541667,82.4625
2021-01-23,84.983333,,,61.220833,73.520833,,78.929167,88.6,59.438889,,82.06875,80.770833,,,,82.6125,85.958333,82.708333,,63.9625,,,57.25,48.25,52.458333,,43.583333,46.875,42.791667,,49.541667,40.458333,43.541667,40.875,,80.841667,,,83.320833,69.1125,81.320833,81.25,83.145833,98.0,80.666667,84.583333,73.0,78.291667,87.041667,86.5,,88.666667,88.458333,86.625,98.583333,89.208333,,,,87.5,85.666667,88.625,,85.083333,67.875,86.583333,82.041667,,86.375,,,,,,80.541667,,81.458333,82.916667,87.708333,87.5,,69.082353,,66.833333,85.166667,94.875,,57.958333,,53.666667,46.675,61.75,94.875,87.5,88.833333,88.166667,85.833333,,77.991667,87.583333,,,84.875,64.458333,98.875,86.333333,45.5,84.333333,84.833333,78.625,,92.375,49.541667,92.166667,82.333333,94.583333,77.75,89.625,,,93.125,88.666667,,94.791667,,80.666667,,76.775,,77.8125,78.564706,,76.333333,78.916667,81.0625,72.516667,,,,86.208333,82.458333,,,85.9875,80.833333,77.291667,80.625,80.833333,81.291667,79.458333,72.129167
2021-01-24,88.329167,,,68.070833,79.916667,,84.704167,87.7,79.557895,,76.18,77.883333,,,,81.279167,87.083333,83.375,,79.1,,,54.125,50.416667,44.791667,,45.25,48.083333,48.625,,39.625,46.416667,43.5,46.958333,,,,,71.491667,57.7625,72.366667,71.916667,73.766667,85.041667,77.708333,95.541667,79.708333,69.916667,76.208333,78.541667,,78.875,72.416667,77.458333,90.5,80.125,,,,78.333333,79.708333,79.916667,,73.75,63.0,84.375,83.75,,75.958333,,,,,,68.083333,,75.166667,74.708333,74.625,79.541667,,78.895455,,71.375,78.125,86.833333,,72.666667,,45.708333,42.4875,54.958333,82.875,80.041667,84.166667,80.333333,88.916667,,84.970833,90.083333,,,88.0,63.666667,95.125,77.5,,80.625,83.291667,75.291667,,84.375,46.0,84.083333,81.75,84.416667,83.166667,79.875,,,85.5,83.083333,,87.291667,,83.154167,,84.629167,,64.5875,79.791304,,78.73913,75.333333,79.541667,80.904167,,,,71.041667,81.1,,,83.379167,70.416667,66.416667,72.541667,71.583333,72.625,71.416667,77.8
