Date Local,"(7, 2, 1)","(11, 1002, 1)","(15, 2003, 1)","(19, 7, 1)","(19, 11, 1)","(19, 2008, 1)","(19, 2009, 1)","(19, 2016, 1)","(19, 4001, 1)","(19, 5001, 1)","(23, 2002, 1)","(25, 5, 1)","(27, 2, 1)","(27, 21, 1)","(27, 23, 1)","(27, 1018, 1)","(27, 1023, 1)","(27, 1028, 1)","(27, 1033, 1)","(29, 8, 1)","(29, 14, 1)","(29, 18, 1)","(29, 2009, 1)","(29, 2012, 1)","(29, 2019, 1)","(29, 6001, 1)","(31, 4, 1)","(31, 1004, 1)","(37, 2, 1)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1602, 1)","(37, 4002, 1)","(37, 4004, 1)","(37, 4009, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 1)","(39, 2010, 1)","(51, 5, 2)","(59, 7, 1)","(59, 2022, 1)","(61, 6, 1)","(65, 12, 1)","(65, 2002, 1)","(65, 5001, 1)","(65, 6001, 1)","(65, 8001, 1)","(65, 8005, 1)","(67, 10, 1)","(67, 11, 1)","(71, 1, 1)","(71, 12, 1)","(71, 13, 1)","(71, 26, 1)","(71, 27, 1)","(71, 306, 1)","(71, 1004, 1)","(71, 1234, 1)","(71, 2002, 1)","(71, 4001, 1)","(73, 6, 1)","(73, 1016, 1)","(73, 1022, 1)","(77, 2010, 1)","(77, 3005, 1)","(79, 2006, 1)","(83, 11, 1)","(83, 1008, 1)","(83, 2011, 1)","(99, 5, 1)","(99, 6, 1)","(101, 3, 1)","(107, 2002, 1)","(107, 2010, 1)","(107, 3000, 1)","(111, 8, 1)"
2022-01-25,,,,1006.825,,1005.920833,1011.308333,1008.9375,1006.2625,1004.2375,,,879.666667,,891.041667,889.166667,876.75,,882.291667,984.15,,934.325,,1001.9375,,1004.754167,,1008.416667,,,,,,,,,,,930.333333,1007.329167,1009.104167,,,,,,,,,,,,,,873.666667,904.833333,,,912.333333,,956.833333,,,,1000.070833,998.579167,,1009.666667,,,,,,1012.966667,,,1002.670833,,982
2022-01-26,,,,1009.65,,1008.55,1014.120833,1011.729167,1009.0125,1006.983333,,,882.166667,,894.958333,892.75,879.541667,,884.75,986.725,,939.445833,,1004.516667,,1007.3625,,1011.175,,,,,,,,,,,935.125,1010.1125,1011.891667,,,,,,,,,,,,,,877.208333,909.083333,,,916.416667,,962.125,,,,1003.191667,1001.679167,,1013.083333,,,,,,1016.125,,,1005.345833,,985.708333
2022-01-27,,,,1013.104167,,1012.1625,1017.504167,1015.229167,1012.495833,1010.441667,,,886.041667,,898,895.708333,883.375,,888.458333,990.4125,,941.904167,,1008.379167,,1011.104167,,1014.683333,,,,,,,,,,,937.291667,1013.516667,1015.316667,,,,,,,,,,,,,,880,911.833333,,,919.086957,,964.833333,,,,1005.291667,1003.958333,,1015.958333,,,,,,1019.316667,,,1008.879167,,988.083333
2022-01-28,,,,1014.616667,,1013.545833,1019.029167,1016.729167,1013.970833,1011.933333,,,888,,900.791667,898.125,885.166667,,890.458333,990.970833,,945.345833,,1009.183333,,1012.279167,,1016.0875,,,,,,,,,,,940.416667,1015.008333,1016.845833,,,,,,,,,,,,,,882.583333,914.333333,,,921.583333,,968.083333,,,,1006.45,1005.120833,,1017.708333,,,,,,1021.041667,,,1010.283333,,990.166667
2022-01-29,,,,1012.15,,1011.229167,1016.6625,1014.3125,1011.575,1009.516667,,,883.375,,895.833333,893.25,880.375,,885.125,989.454167,,939.716667,,1007.470833,,1010.229167,,1013.733333,,,,,,,,,,,935.625,1012.55,1014.3625,,,,,,,,,,,,,,877.5,909.333333,,,916.791667,,962.583333,,,,1003.7375,1002.291667,,1015.208333,,,,,,1018.416667,,,1007.975,,986.791667
2022-01-30,,,,1012.4875,,1011.35,1016.758333,1014.6375,1011.895833,1009.854167,,,881.541667,,894.375,891.791667,878.041667,,883.708333,989.5625,,938.170833,,1007.495833,,1010.35,,1014.016667,,,,,,,,,,,934.291667,1012.8375,1014.683333,,,,,,,,,,,,,,877.083333,908.416667,,,915.833333,,961.125,,,,1004.675,1003.179167,,1015.208333,,,,,,1018.6875,,,1008.229167,,986.666667
2022-01-31,,,,1009.995833,,1009.0875,1014.545833,1012.1875,1009.4125,1007.375,,,878.041667,,891.041667,888.166667,874.75,,880.916667,987.229167,,934.8375,,1005.2,,1008.025,,1011.6,,,,,,,,,,,931,1010.4375,1012.3,,,,,,,,,,,,,,873.631579,905.208333,,,912.583333,,957.625,,,,1002.6625,1001.358333,,1013.25,,,,,,1016.329167,,,1005.8375,,984.75
2022-02-01,,,,1005.158333,,1004.154167,1010.033333,1007.345833,1004.5125,1002.520833,,,875.625,,886.625,884.208333,872.5,,877.5,982.6125,,929.870833,,1000.675,,1003.341667,,1006.733333,,,,,,,,,,,925.458333,1005.579167,1007.4375,,,,,,,,,,,,1013.636364,,868.583333,899.541667,,,907.291667,,952.291667,,,,996.404167,995.004167,,1009.458333,,,,,,1011.65,,,1001.05,,978.833333
2022-02-02,,,,1009.1125,,1007.975,1013.845833,1011.245833,1008.466667,1006.466667,,,879.583333,,890.625,888.041667,877.333333,,880.75,986.354167,,935.525,,1004.894444,,1007.1375,,1010.6125,,,,,,,,,,,931.458333,1009.4625,1011.383333,,,,,,,,,,,,1017.625,,873.708333,905.916667,,,913.208333,,958.541667,,,,999.183333,997.733333,,1013.458333,,,,,,1015.491667,,,1004.845833,,983.333333
2022-02-03,,,,1013.575,,1012.3625,1017.883333,1015.625,1012.929167,1010.863158,,,883.208333,,895.916667,893.708333,880.041667,,884.541667,990.7,,941.6625,,1009.579167,,1011.545833,,1015.054167,,,,,,,,,,,937.25,1013.770833,1015.6875,,,,,,,,,,,,1021.333333,,879.083333,911.291667,,,918.708333,,964.541667,,,,1006.629167,1005.179167,,1016.416667,,,,,,1019.741667,,,1009.316667,,989.208333
2022-02-04,,,,1018.145833,,1017.004167,1022.666667,1020.304167,1017.520833,1015.458333,,,889.583333,,901.875,899.333333,886.684211,,891,994.991667,,946.808333,,1013.8125,,1015.958333,,1019.691667,,,,,,,,,,,941.916667,1018.541667,1020.475,,,,,,,,,,,,1026.5,,884.083333,915.916667,,,923.541667,,969.875,,,,1009.8375,1008.458333,,1021.416667,,,,,,1024.6875,,,1013.829167,,993.458333
2022-02-05,,,,1014.9625,,1013.983333,1019.479167,1017.133333,1014.35,1012.295833,,,886.5,,898.5,895.958333,883.75,,887.791667,992.295833,,942.591667,,1011.108333,,1013.0875,,1016.545833,,,,,,,,,,,938,1015.325,1017.241667,,,,,,,,,,,,1023.041667,,880.541667,912.208333,,,919.833333,,965.5,,,,1005.683333,1004.345833,,1018,,,,,,1021.316667,,,1010.7875,,988.875
2022-02-06,,,,1014.225,,1013.066667,1018.483333,1016.320833,1013.616667,1011.5125,,,887.041667,,899,896.333333,883.958333,,888.291667,991.370833,,942.4625,,1010.15,,1012.15,,1015.733333,,,,,,,,,,,938,1014.454167,1016.408333,,,,,,,,,,,,1021.958333,,881.375,912.708333,,,920.041667,,965,,,,1005.175,1003.845833,,1016.916667,,,,,,1020.366667,,,1009.970833,,988.791667
2022-02-07,,,,1015.45,,1014.404167,1019.9875,1017.513043,1014.845833,1012.779167,,,887.75,,900.666667,898.166667,884.583333,,889.375,992.725,,944.641667,,1011.375,,1013.416667,,1017.025,,,,,,,,,,,939.875,1015.816667,1017.766667,,,,,,,,,,,,1023.791667,,883.083333,914.5,,,921.958333,,967.291667,,,,1007.683333,1006.3,,1018.708333,,,,,,1021.933333,,,1011.170833,,991.041667
2022-02-08,,,,1014.15,,1013.041667,1018.433333,1016.075,1013.533333,1011.429167,,,887.625,,899.375,896.708333,884.291667,,889.083333,991.591667,,942.241667,,1010.254167,,1012.275,,1015.720833,,,,,,,,,,,937.75,1014.35,1016.320833,,,,,,,,,,,,1021.833333,,881.166667,912.5,,,919.708333,,964.75,,,,1004.75,1003.320833,,1016.791667,,,,,,1020.225,,,1009.995833,,988.166667
2022-02-09,,,,1012.054167,,1010.8625,1016.466667,1013.920833,1011.454167,1009.085714,,,887.291667,,898,895.625,883.916667,,888.833333,989.45,,940.320833,,1008.0125,,1010.113043,,1013.575,,,,,,,,,,,935.833333,1012.225,1014.208333,,,,,,,,,,,,1019.75,,879.916667,910.875,,,917.958333,,962.125,,,,1001.575,1000.116667,,1014.833333,,,,,,1018.1125,,,1007.883333,,985.875
2022-02-10,,,,1010.6,,1009.445833,1014.8125,1012.575,1010.0125,1007.875,,,885.875,,896.958333,894.416667,882.875,,887.666667,988.091667,,939.591667,,1006.6375,,1008.6625,,1012.154167,,,,,,,,,,,935.166667,1010.678947,1012.804167,,,,,,,,,,,,1018.208333,,879.666667,910.375,,,917.458333,,961.208333,,,,1000.604167,999.575,,1013.291667,,,,,,1016.770833,,,1006.441667,,985.375
2022-02-11,,,,1008.033333,,1006.954167,1012.308333,1010.033333,1007.508333,1005.375,,,883.083333,,895.291667,892.583333,879.75,,885.041667,985.683333,,937.333333,,1004.145833,,1006.15,,1009.591667,,,,,,,,,,,933.083333,1008.4,1010.325,,,,,,,,,,,,1015.875,,877.708333,908.208333,,,915.416667,,959.333333,,,,1000.170833,998.9,,1010.958333,,,,,,1014.2375,,,1003.970833,,983.416667
2022-02-12,,,,1009.979167,,1008.791667,1014.129167,1011.941667,1009.420833,1007.270833,,,885.166667,,897.916667,895.291667,882,,887.291667,987.366667,,940.941667,,1005.708333,,1007.870833,,1011.491667,,,,,,,,,,,936.25,1010.283333,1012.1625,,,,,,,,,,,,1017.916667,,880.541667,911.375,,,918.416667,,962.833333,,,,1003.0625,1001.7875,,1012.958333,,,,,,1016.225,,,1005.8125,,986.416667
2022-02-13,,,,1011.979167,,1010.904167,1016.25,1013.908333,1011.441667,1009.229167,,,885.458333,,898.541667,895.791667,882.416667,,887.75,989.620833,,941.6875,,1008.029167,,1010.058333,,1013.516667,,,,,,,,,,,937.291667,1012.3125,1014.175,,,,,,,,,,,,1019.916667,,881.333333,912.208333,,,919.416667,,963.916667,,,,1005.1125,1003.733333,,1015.083333,,,,,,1018.195833,,,1007.929167,,988.375
2022-02-14,,,,1006.358333,,1005.158333,1010.770833,1008.3625,1006.073684,1003.666667,,,876.708333,,889.5,886.041667,873.541667,,879.25,983.895833,,933.370833,,1002.245833,,1004.245833,,1007.870833,,,,,,,,,,,930.583333,1006.9125,1008.729167,,,,,,,,,,,,1014.625,,875,905.375,,,912.833333,,955.416667,,,,1001.575,1000.129167,,1009.875,,,,,,1013.004167,,,1002.158333,,983.708333
2022-02-15,,,,1001.508333,,1000.645833,1006.325,1003.658333,1001.066667,998.829167,,,868.458333,,879.583333,877.166667,865.291667,,870.416667,979.520833,,924.358333,,998.158333,,1000.15,,1003.329167,,,,,,,,,,,922.583333,1002.0625,1003.866667,,,,,,,,,,,,1010.25,,865.25,895.625,,,904.625,,946.130435,,,,996.808333,995.379167,,1005.833333,,,,,,1008.2375,,,997.7875,,977.208333
2022-02-16,,,,1005.845833,,1004.6625,1010.270833,1007.9875,1005.316667,1003.208333,,,877,,887.666667,886,874.208333,,879.291667,983.5125,,931.458333,,1002.454167,,1004.2125,,1007.3875,,,,,,,,,,,927.791667,1006.258333,1008.095833,,,,,,,,,,,,1014.052632,,870.333333,901.916667,,,910.125,,953.75,,,,1000.5,998.966667,,1009.291667,,,,,,1012.120833,,,1001.854167,,981.791667
2022-02-17,,,,1013.983333,,1012.6875,1018.275,1016.1125,1013.4,1011.266667,,,885.708333,,898.125,895.583333,882.541667,,888.5,990.983333,,942.545833,,1009.829167,,1011.854167,,1015.508333,,,,,,,,,,,937.833333,1014.391667,1016.2375,,,,,,,,,,,,1022.083333,,880.333333,912.541667,,,920.125,,964.958333,,,,1007.170833,1005.683333,,1017.166667,,,,,,1020.305,,,1009.7,,990.208333
2022-02-18,,,,1013.470833,,1012.370833,1017.791667,1015.541667,1012.841667,1010.720833,,,885.25,,897.875,894.916667,882.25,,888.083333,990.704167,,941.925,,1009.55,,1011.454167,,1015,,,,,,,,,,,937.166667,1013.85,1015.725,,,,,,,,,,,,1021.75,,879.791667,911.875,,,919.375,,964.5,,,,1006.441667,1005.083333,,1016.5,,,,,,1019.85,,,1009.2375,,989.166667
2022-02-19,,,,1008.833333,,1007.754167,1013.15,1010.875,1008.225,1006.079167,,,881.25,,894,891,878.291667,,883.916667,986.3375,,937.416667,,1005.054167,,1006.933333,,1010.354167,,,,,,,,,,,932.916667,1009.175,1011.045833,,,,,,,,,,,,1017,,875.958333,907.583333,,,915.208333,,959.708333,,,,1002.495833,1000.970833,,1011.916667,,,,,,1015.133333,,,1004.670833,,984.666667
2022-02-20,,,,1003.004167,,1001.741667,1007.1,1005.066667,1002.491667,1000.295833,,,873.041667,,885.875,882.791667,870.791667,,876.25,980.679167,,929.429167,,999.258333,,1001.104167,,1004.566667,,,,,,,,,,,926.708333,1003.358333,1005.1875,,,,,,,,,,,,1010.458333,,870.166667,901.25,,,909.25,,951.541667,,,,999.791667,998.304167,,1005.458333,,,,,,1008.995833,,,998.983333,,981.25
2022-02-21,,,,1003.641667,,1002.541667,1008.120833,1005.8,1003.05,1000.966667,,,865.708333,,878.791667,875.083333,862.958333,,868.333333,980.883333,,924.604167,,999.795833,,1001.75,,1005.258333,,,,,,,,,,,924.333333,1004.125,1005.979167,,,,,,,,,,,,1010.958333,,866.958333,896.625,,,906.666667,,945.375,,,,1000.008333,998.575,,1006.583333,,,,,,1009.975,,,999.5375,,980.75
2022-02-22,,,,1003.241667,,1002.125,1007.595833,1005.420833,1002.7,1000.525,,,865.75,,878.416667,875.375,863.541667,,868.583333,980.5875,,925.35,,999.819048,,1001.475,,1004.925,,,,,,,,,,,924.5,1003.620833,1005.441667,,,,,,,,,,,,1010.333333,,865.875,896.916667,,,906.75,,947.416667,,,,1000.729167,999.116667,,1005.666667,,,,,,1009.2625,,,999.333333,,980.333333
2022-02-23,,,,1007.3125,,1006.25,1012.066667,1009.55,1006.708333,1004.591667,,,873.666667,,885.208333,883.166667,871.5,,876.75,984.529167,,930.408333,,1003.579167,,1005.604167,,1009.029167,,,,,,,,,,,927.375,1007.745833,1009.645833,,,,,,,,,,,,1016.083333,,868.25,900.375,,,909.458333,,953.208333,,,,1000.895833,999.458333,,1011.375,,,,,,1014.145833,,,1003.1875,,982.291667
2022-02-24,,,,1014.35,,1013.008333,1018.7125,1016.5125,1013.75,1011.595833,,,880.625,,893.916667,891.208333,878.375,,883.916667,991.145833,,939.441667,,1010.529167,,1012.391667,,1015.895833,,,,,,,,,,,935.208333,1014.616667,1016.533333,,,,,,,,,,,,1022.5,,875.958333,908.875,,,917.5,,962.541667,,,,1007.129167,1005.6125,,1017.333333,,,,,,1020.7375,,,1010.183333,,989.583333
2022-02-25,,,,1013.9875,,1012.754167,1018.433333,1016.125,1013.291667,1011.195833,,,882.5,,895.375,892.875,879.916667,,885.416667,990.8,,939.833333,,1009.9625,,1011.945833,,1015.470833,,,,,,,,,,,935.041667,1014.279167,1016.208333,,,,,,,,,,,,1022.208333,,876.75,909.083333,,,917.625,,962.75,,,,1006.233333,1004.779167,,1017.125,,,,,,1020.366667,,,1009.675,,988.571429
2022-02-26,,,,1016.645833,,1015.320833,1020.833333,1018.7125,1015.958333,1013.758333,,,885.791667,,899.208333,896.75,883.333333,,888.333333,993.529167,,943.979167,,1012.6125,,1014.6,,1018.095833,,,,,,,,,,,938.916667,1016.858333,1018.7625,,,,,,,,,,,,1024.833333,,880.916667,913.25,,,921.625,,966.52381,,,,1008.4,1006.783333,,1019.416667,,,,,,1022.9,,,1012.291667,,991.291667
2022-02-27,,,,1017.266667,,1016.079167,1021.529167,1019.195833,1016.675,1014.370833,,,887.166667,,900.125,897.416667,884.375,,890.041667,994.3375,,944.3625,,1013.325,,1015.320833,,1018.833333,,,,,,,,,,,939.458333,1017.516667,1019.3625,,,,,,,,,,,,1025.291667,,882,913.916667,,,922.083333,,966.722222,,,,1007.558333,1006.0625,,1020.166667,,,,,,1023.358333,,,1013.129167,,990.5
2022-02-28,,,,1014.133333,,1012.854167,1018.333333,1016.133333,1013.595833,1011.35,,,885.333333,,898.125,895.166667,882.458333,,888.041667,991.475,,940.645833,,1010.358333,,1012.254167,,1015.75,,,,,,,,,,,935.958333,1014.420833,1016.308333,,,,,,,,,,,,1021.958333,,879.75,911.125,,,919.166667,,962.875,,,,1003.283333,1001.954167,,1016.833333,,,,,,1020.2125,,,1010.058333,,987.041667
2022-03-01,,,,1011.275,,1010.045833,1015.404167,1013.304167,1010.816667,1008.558333,,,882.833333,,895.708333,892.875,879.958333,,885.75,988.766667,,938.358333,,1007.470833,,1009.4,,1012.95,,,,,,,,,,,933.958333,,1013.483333,,,,,,,,,,,,,,878.125,909.166667,,,917.291667,,960.541667,,,,1002.070833,1000.558333,,1014.15,,,,,,1017.329167,,,1007.279167,,985.083333
2022-03-02,,,,1006.666667,,1005.4375,1010.8625,1008.583333,1006.133333,1003.9125,,,879.375,,892.083333,889.166667,876.583333,,881.791667,984.283333,,935.083333,,1002.8125,,1004.754167,,1008.208333,,,,,,,,,,,930.708333,,1008.908333,,,,,,,,,,,,,,875.375,906.291667,,,914.166667,,957.125,,,,1000.241667,998.6625,,1009.583333,,,,,,1012.929167,,,1002.625,,982.625
2022-03-03,,,,1000.333333,,999.520833,1005.008333,1002.258333,999.804167,997.616667,,,871.541667,,884.583333,881.25,868.833333,,873.666667,978.191667,,928.383333,,996.666667,,998.658333,,1002.033333,,,,,,,,,,,924.875,,1002.7625,,,,,,,,,,,,,,869.416667,899.583333,,,908.5,,950.375,,,,998.191667,996.6625,,1004.333333,,,,,,1007.208333,,,996.479167,,979.5
2022-03-04,,,,1003.066667,,1002.129167,1007.6125,1005.141667,1002.7375,1000.4625,,,868.333333,,881.666667,878.458333,866.041667,,870.666667,981.095833,,926.583333,,999.995833,,1001.9,,1004.904167,,,,,,,,,,,925.625,,1005.391667,,,,,,,,,,,,,,868.458333,898.958333,,,908.666667,,948.791667,,,,999.675,998.108333,,1005.916667,,,,,,1009.191667,,,999.470833,,980.833333
2022-03-05,,,,1008.3125,,1007.245833,1012.6875,1010.3375,1007.791667,1005.5875,,,871.083333,,883.708333,880.458333,868.833333,,872.916667,985.725,,929.220833,,1004.741667,,1006.733333,,1010.0125,,,,,,,,,,,928.375,,1010.5,,,,,,,,,,,,,,870.125,901.125,,,910.666667,,951.25,,,,1004.0625,1002.4,,1011.125,,,,,,1014.508333,,,1004.2875,,983.75
2022-03-06,,,,1013.529167,,1012.291667,1017.683333,1015.495833,1012.95,1010.720833,,,879.458333,,891.791667,889.291667,876.875,,881.5,990.579167,,936.558333,,1009.766667,,1011.729167,,1015.129167,,,,,,,,,,,933.083333,,1015.629167,,,,,,,,,,,,,,875.041667,907.166667,,,915.958333,,959.375,,,,1006.7375,1005.341667,,1016.125,,,,,,1019.508333,,,1009.4125,,988.291667
2022-03-07,,,,1014.704167,,1013.579167,1019.025,1016.641667,1014.133333,1011.870833,,,884.833333,,896.208333,893.833333,882.333333,,886.875,991.65,,940.729167,,1010.654167,,1012.7625,,1016.278947,,,,,,,,,,,935.916667,,1016.8625,,,,,,,,,,,,,,878.541667,910.875,,,919.083333,,963.291667,,,,1006.125,1004.625,,1017.875,,,,,,1020.870833,,,1010.516667,,989.208333
2022-03-08,,,,1010.145833,,1008.875,1014.320833,1012.028571,1009.570833,1007.416667,,,879.333333,,892.583333,889.166667,876.666667,,881.916667,987.4,,936.583333,,1006.1375,,1008.241667,,1011.720833,,,,,,,,,,,932.625,,1012.3375,,,,,,,,,,,,,,875.625,907.375,,,915.708333,,959.25,,,,1003.316667,1001.9,,1012.583333,,,,,,1016.2,,,1006.033333,,986.083333
2022-03-09,,,,1003.866667,,1002.7,1008.179167,1005.804167,1003.329167,1001.133333,,,871.916667,,885.041667,881.875,868.958333,,875.75,981.466667,,928.616667,,999.95,,1002.025,,1005.4875,,,,,,,,,,,926.166667,,1006.1375,,,,,,,,,,,,,,869.875,900.291667,,,909.375,,950.791667,,,,999.5125,998.229167,,1006.916667,,,,,,1010.125,,,999.829167,,980.833333
2022-03-10,,,,1006.1375,,1005.166667,1011.15,1008.120833,1005.6625,1003.358333,,,878.708333,,889.125,887.5,876.416667,,880.458333,984.291667,,932.858333,,1002.920833,,1004.925,,1007.945833,,,,,,,,,,,928.583333,,1008.4375,,,,,,,,,,,,,,871.875,903.333333,,,911.833333,,955.291667,,,,999.841667,998.341667,,1011.208333,,,,,,1013.1125,,,1002.433333,,982.166667
2022-03-11,,,,1014.916667,,1013.6125,1018.983333,1016.841667,1014.379167,1012.125,,,885.833333,,898.958333,896.291667,882.958333,,888.25,992.083333,,943.529167,,1010.825,,1012.95,,1016.504167,,,,,,,,,,,938.625,,1017.041667,,,,,,,,,,,,,,881.5,913.416667,,,921.666667,,966,,,,1008.1625,1006.741667,,1017.5,,,,,,1020.85,,,1010.804167,,991.458333
2022-03-12,,,,1011.641667,,1010.383333,1015.808333,1013.554167,1011.083333,1008.858333,,,881.958333,,895.041667,891.833333,879.125,,884.25,988.995833,,939.116667,,1007.595833,,1009.704167,,1013.233333,,,,,,,,,,,934.916667,,1013.904167,,,,,,,,,,,,,,878.333333,909.958333,,,918.333333,,961.583333,,,,1005.358333,1003.7875,,1014.375,,,,,,1017.858333,,,1007.504167,,987.791667
2022-03-13,,,,1010.845833,,1009.845833,1015.683333,1012.779167,1010.216667,1008.025,,,876.166667,,888.583333,885.75,873.333333,,878.166667,988.75,,932.366667,,1007.1625,,1009.258333,,1012.491667,,,,,,,,,,,931.75,,1013.308333,,,,,,,,,,,,,,875.125,905.583333,,,914.666667,,954.166667,,,,1004.3875,1002.8,,1014.75,,,,,,1017.954167,,,1006.658333,,985.833333
2022-03-14,,,,1013.429167,,1012.3125,1017.741667,1015.341667,1012.866667,1010.6125,,,882.333333,,895.625,892.791667,879.333333,,884.583333,990.908333,,939.095833,,1009.616667,,1011.733333,,1015.129167,,,,,,,,,,,934.916667,,1015.679167,,,,,,,,,,,,,,878.833333,910.25,,,918.333333,,961.25,,,,1005.679167,1004.008333,,1016.208333,,,,,,1019.6625,,,1009.429167,,987.666667
2022-03-15,,,,1012.175,,1011.266667,1016.58,1014.208333,1011.658333,1009.4875,,,880.458333,,892.875,890.125,877.791667,,882.541667,989.6375,,936.1625,,1008.125,,1010.420833,,1013.866667,,,,,,,,,,,933.208333,,1014.6875,,,,,,,,,,,,,,877.375,908.083333,,,916.541667,,958.083333,,,,1004.129167,1002.3375,,1015.666667,,,,,,1019.058333,,,1008.1125,,986.25
2022-03-16,,,,1009.725,,1008.9,1014.529167,1011.7625,1009.2875,1006.979167,,,879.375,,891.166667,888.583333,876.833333,,881.458333,987.9375,,934.079167,,1006.2875,,1008.483333,,1011.575,,,,,,,,,,,930.875,,1012.15,,,,,,,,,,,,,,874.625,905.375,,,913.958333,,955.708333,,,,1001.170833,999.566667,,1013.833333,,,,,,1016.6375,,,1005.945833,,983.458333
2022-03-17,,,,1009.1,,1007.995833,1013.495833,1011.133333,1008.670833,1006.391667,,,879.958333,,892.458333,889.666667,877.375,,882.125,986.691667,,936.041667,,1005.145833,,1007.329167,,1010.829167,,,,,,,,,,,932,,1011.516667,,,,,,,,,,,,,,876.25,907.125,,,915.291667,,957.916667,,,,1001.379167,999.791667,,1012.083333,,,,,,1015.595833,,,1005.125,,984.208333
2022-03-18,,,,1007.3625,,1006.333333,1011.708333,1009.341667,1006.916667,1004.675,,,878.541667,,891.833333,888.833333,875.666667,,881.333333,985.291667,,935.025,,1003.725,,1005.841667,,1009.095833,,,,,,,,,,,930.625,,1009.770833,,,,,,,,,,,,,,875.083333,906.291667,,,914.291667,,957.041667,,,,1001.220833,999.566667,,1010.541667,,,,,,1013.775,,,1003.591667,,983.5
2022-03-19,,,,1003.7,,1002.933333,1008.595833,1005.708333,1003.208333,1001.070833,,,871.416667,,884.333333,880.666667,868.75,,873,981.2625,,929.325,,999.641667,,1001.9875,,1005.441667,,,,,,,,,,,926.541667,,1006.3625,,,,,,,,,,,,,,870.875,901.458333,,,909.791667,,950.833333,,,,1000.783333,999.008333,,1007.458333,,,,,,1010.816667,,,999.704167,,982
2022-03-20,,,,1008.525,,1007.5125,1013.070833,1010.5375,1008.095833,1005.845833,,,876.958333,,887.333333,885.458333,874.625,,877.875,986.570833,,931.070833,,1004.966667,,1007.1,,1010.316667,,,,,,,,,,,928.375,,1010.808333,,,,,,,,,,,,,,871.625,902.125,,,910.958333,,952.875,,,,1000.004167,998.4625,,1012.583333,,,,,,1014.891667,,,1004.733333,,
2022-03-21,,,,1010.975,,1009.895833,1015.3375,1012.975,1010.558333,1008.2625,,,881.625,,893.25,890.5,879.083333,,883,988.566667,,936.591667,,1007.2,,1009.258333,,1012.645833,,,,,,,,,,,932.416667,,1013.3125,,,,,,,,,,,,,,876.458333,907.583333,,,915.625,,958.391304,,,,1002.066667,1000.441667,,1013.916667,,,,,,1016.920833,,,1007.029167,,983.833333
2022-03-22,,,,1009.333333,,1008.258333,1013.479167,1011.3875,1008.933333,1006.616667,,,883.625,,895.458333,892.75,880.791667,,885.791667,986.995833,,938.266667,,1005.395833,,1007.55,,1011.070833,,,,,,,,,,,933.666667,,1011.683333,,,,,,,,,,,,,,878.708333,909.833333,,,917.416667,,959.916667,,,,1001.9,1000.333333,,1012.166667,,,,,,1015.391667,,,1005.3875,,984.875
2022-03-23,,,,1008.145455,,1007.229167,1012.5,1010.354167,1007.933333,1005.620833,,,882.291667,,895.458333,892.708333,879.5,,884.666667,986.0625,,938.445833,,1004.158333,,1006.4625,,1009.975,,,,,,,,,,,934,,1010.7375,,,,,,,,,,,,,,878.958333,909.916667,,,917.904762,,960.375,,,,1003.025,1001.445833,,1011.125,,,,,,1014.525,,,1004.370833,,985.791667
2022-03-24,,,,1005.608333,,1004.725,1010.079167,1007.654167,1005.3125,1002.975,,,879.875,,892.958333,890,876.791667,,882.625,983.8125,,935.295833,,1001.929167,,1004.108333,,1007.375,,,,,,,,,,,930.958333,,1008.1375,,,,,,,,,,,,,,876.5,907.125,,,915,,957.208333,,,,1001.166667,999.570833,,1009.25,,,,,,1012.329167,,,1001.958333,,983.708333
2022-03-25,,,,1003.704167,,1002.916667,1008.416667,1005.754167,1003.370833,1001.054167,,,877.75,,890.75,887.375,874.954545,,880.416667,982.008333,,933.404167,,1000.091667,,1002.2625,,1005.5125,,,,,,,,,,,929.636364,,1006.304167,,,,,,,,,,,,,,875.043478,905.458333,,,913.166667,,955.083333,,,,999.845833,998.066667,,1007.5,,,,,,1010.675,,,1000.079167,,982.208333
2022-03-26,,,,999.220833,,998.5,1003.8125,1001.254167,998.954167,996.55,,,872.625,,885.708333,882.416667,869.952381,,874.666667,977.745833,,928.975,,995.75,,997.870833,,1001.045833,,,,,,,,,,,926.333333,,1001.7125,,,,,,,,,,,,,,871.041667,901.125,,,909.416667,,950.708333,,,,997.620833,995.958333,,1002.791667,,,,,,1005.995833,,,995.758333,,979.416667
2022-03-27,,,,995.641667,,994.820833,999.533333,997.666667,995.395833,992.895833,,,867.333333,,881.666667,878.291667,864.684211,,868.958333,973.6125,,926.3375,,991.6625,,993.925,,997.466667,,,,,,,,,,,923.75,,997.866667,,,,,,,,,,,,,,867.75,898.25,,,907.166667,,948.291667,,,,997.045833,995.575,,998.208333,,,,,,1001.55,,,992.016667,,978.541667
2022-03-28,,,,997.245833,,996.204167,1001.3375,999.370833,996.9375,994.695833,,,866.583333,,879.833333,876.375,864.3,,868.083333,974.704167,,924.954167,,993.075,,995.35,,998.920833,,,,,,,,,,,922.166667,,999.658333,,,,,,,,,,,,,,864.375,894.875,,,904.833333,,947.666667,,,,995.504167,994.058333,,999.666667,,,,,,1003.254167,,,993.308333,,975.875
