Date Local,"(1, 9, 1)","(1, 11, 1)","(1, 12, 1)","(1, 13, 1)","(1, 15, 1)","(7, 2, 1)","(7, 8, 3)","(13, 2, 1)","(13, 1002, 1)","(13, 1004, 1)","(19, 7, 1)","(19, 8, 3)","(19, 11, 3)","(19, 242, 1)","(19, 2009, 3)","(19, 2016, 1)","(19, 5001, 1)","(23, 1004, 1)","(23, 1005, 1)","(25, 5, 1)","(25, 5, 3)","(25, 1003, 1)","(27, 2, 1)","(29, 2012, 1)","(29, 5002, 3)","(37, 2, 1)","(37, 16, 2)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1103, 9)","(37, 1201, 1)","(37, 1302, 1)","(37, 1602, 1)","(37, 1701, 1)","(37, 2005, 1)","(37, 4002, 1)","(37, 4006, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 3)","(41, 1, 1)","(53, 1003, 1)","(55, 3, 1)","(55, 4, 1)","(59, 7, 1)","(59, 8, 1)","(59, 1003, 1)","(59, 2022, 1)","(59, 5001, 1)","(65, 1003, 1)","(65, 5001, 1)","(65, 8001, 1)","(65, 8001, 9)","(65, 8005, 1)","(65, 9001, 1)","(67, 2, 1)","(67, 6, 1)","(67, 7, 1)","(67, 14, 1)","(67, 15, 1)","(71, 1, 1)","(71, 26, 1)","(71, 306, 1)","(71, 1004, 1)","(71, 2002, 1)","(71, 9004, 1)","(71, 9011, 3)","(73, 3, 3)","(73, 77, 1)","(73, 1002, 1)","(73, 1010, 1)","(73, 1017, 1)","(73, 1018, 1)","(73, 1022, 1)","(75, 5, 1)","(77, 1002, 1)","(77, 1002, 3)","(77, 1003, 3)","(81, 1001, 1)","(83, 11, 3)","(83, 1008, 1)","(83, 1008, 3)","(83, 1025, 1)","(83, 2004, 1)","(83, 2011, 1)","(83, 4003, 1)","(85, 5, 1)","(85, 6, 1)","(85, 2009, 1)","(95, 4, 1)","(97, 3, 1)","(97, 4, 1)","(99, 5, 1)","(99, 5, 3)","(99, 6, 1)","(101, 4, 3)"
2021-04-13,0.3,0.326087,0.313043,0.53913,0.221739,,0.121217,0.1,0.468182,0.53913,,,0.228375,,,0.296957,0.220435,0.229167,,,0.181391,,0.122143,0.1995,,0.2625,0.204167,0.208333,,0.2125,,0.2,0.12,0.2,0.241667,0.216667,,,0.104545,0.125,0.495652,,0.247826,0.029167,,0.417391,0.2,0.588167,,0.2,0.075,,0.104167,0.195455,0.14125,0.15,0.16,,0.144708,,,0.222571,0.3,0.270833,0.313043,0.2,0.1,0.204167,,,,,,0.442857,,0.188526,0.465,,0.102909,,0.290476,,,,0.130435,-0.126087,,,0.189227,0.4,,0.2,,0.2,,0.266217,,
2021-04-14,0.33913,0.365217,0.330435,0.530435,0.278261,,0.12213,0.108696,0.33913,0.55,,,0.193375,,,0.243333,0.211364,0.208333,,,0.163087,,0.117,0.195294,,0.225,0.2,0.229167,,0.216667,,0.216667,0.17619,0.214286,0.216667,0.2125,,,0.15,0.145833,0.404348,,0.243478,0.054167,,0.43913,0.2,0.594045,,0.204167,0.104167,,0.104167,0.18,0.132083,0.104167,0.145,,0.144417,,,0.237333,0.295652,0.279167,0.256522,0.2,0.104167,0.2,,,,,,0.395238,,0.175619,0.266667,,0.122727,,0.273913,,,,0.1,-0.121739,,,0.198455,0.43913,,0.23913,,0.26087,,0.251174,,
2021-04-15,0.365217,0.378261,0.365217,0.556522,0.304348,,0.128739,0.147826,0.321739,0.6,,,0.236,,,0.327826,0.245652,0.209524,,,0.15,,0.122889,0.22913,,0.3,0.225,0.3,,0.3125,,0.275,0.335,0.270833,0.270833,0.266667,,,0.245833,0.254167,0.408696,,0.252174,0.083333,,0.417391,0.254167,0.632417,,0.204167,0.1625,,0.129167,0.229167,0.187478,0.220833,0.2125,,0.161042,,,0.245913,0.286957,0.329167,0.230435,0.245833,0.166667,0.277273,,,,,,0.380952,,0.194095,0.204762,,0.139091,,0.304348,,,,0.13913,-0.113043,,,0.205591,0.473913,,0.2,,0.204348,,0.263435,,
2021-04-16,0.317391,0.373913,0.365217,0.565217,0.286957,,0.165043,0.152174,0.313043,0.634783,,,0.206292,,,0.318696,0.220417,0.2,,,0.203826,,0.128636,0.238696,,0.3625,0.266667,0.295833,,0.375,,0.270833,0.204167,0.325,0.370833,0.3,,,0.1875,0.2875,0.465217,,0.23913,0.108333,,0.491304,0.270833,0.684417,,0.231818,0.2,,0.158333,0.333333,0.292875,0.266667,0.225,,0.174773,,,0.272667,0.304348,0.420833,0.313043,0.35,0.275,0.304167,,,,,,0.409524,,0.226429,0.2,,0.114091,,0.313043,,,,0.143478,-0.147826,,,0.199682,0.473913,,0.2,,0.218182,,0.263783,,
2021-04-17,0.352174,0.4,0.343478,0.582609,0.265217,,0.119783,0.126087,0.3,0.591304,,,0.302875,,,0.354783,0.284545,0.2,,,0.183174,,0.11575,0.220455,,0.329167,0.291667,0.316667,,0.366667,,0.308333,0.241667,0.291667,0.345833,0.329167,,,0.233333,0.2625,0.456522,,0.23913,0.078261,,0.473913,0.216667,0.662083,,0.216667,0.145833,,0.141667,0.279167,0.261,0.270833,0.2125,,0.175083,,,0.294174,0.286957,0.383333,0.278261,0.354167,0.266667,0.304167,,,,,,0.447619,,0.235714,0.208696,,0.097182,,0.282609,,,,0.143478,-0.134783,,,0.206682,0.508696,,0.18,,0.217391,,0.223,,
2021-04-18,0.386957,0.526087,0.478261,0.678261,0.321739,,0.112913,0.113043,0.269565,0.6,,,0.322708,,,0.375,0.245,0.2,,,0.146478,,,0.198636,,0.308333,0.170833,0.266667,,0.3625,,0.2875,0.425,0.379167,0.3625,0.3,,,0.3375,0.191667,0.443478,,0.286957,0.1,,0.482609,0.345833,0.715333,,0.2,0.229167,,0.120833,0.333333,0.31025,0.275,0.195833,,0.157417,,,0.382333,0.326087,0.270833,0.178261,0.245833,0.216667,0.3375,,,,,,0.577273,,0.209333,0.304348,,0.131478,,0.286957,,,,0.104348,-0.130435,,,0.266409,0.565217,,0.221739,,0.226087,,0.219391,,
2021-04-19,0.308696,0.4,0.356522,0.438095,0.334783,,0.156348,0.121739,0.334783,0.390909,,,0.253167,,,0.303043,0.205652,0.2,,,0.194435,,0.136467,0.24087,,0.379167,0.241667,0.404167,,0.457143,0.429714,0.345833,0.375,0.433333,0.370833,0.308333,,,0.179167,0.254167,0.434783,,0.226087,0.058333,,0.266667,0.366667,0.774917,,0.229167,0.25,,0.125,0.408333,0.366625,0.366667,0.275,,0.172667,,,0.213696,0.308696,0.420833,0.256522,0.3,0.308333,0.375,,,,,,0.566667,,0.30719,0.245,,0.108864,,0.295652,,,,0.130435,-0.156522,,,0.202727,0.491304,,0.2,,0.214286,,0.244087,,
2021-04-20,0.3,0.391304,0.334783,0.313043,0.195652,,0.121739,0.1,0.330435,0.23913,,,0.173208,,,0.224783,0.193478,0.2125,,,0.259565,,0.113304,0.226087,,0.2875,0.2625,0.258333,,0.241667,0.235048,0.266667,0.120833,0.191667,0.291667,0.225,,,0.166667,0.2625,0.447826,,0.230435,0.05,,0.169565,0.145833,0.539045,,0.1875,0.086957,,0.15,0.319048,0.255458,0.245833,0.191667,,0.142591,,,0.185125,0.3,0.4,0.247826,0.341667,0.305,0.320833,,,,,,0.390476,,0.213714,0.209524,,0.028864,,0.265217,,,,0.13913,-0.040909,,,0.181364,0.46087,,0.178261,,0.217391,,0.184739,,
2021-04-21,0.3,0.395652,0.369565,0.365217,0.291304,,0.100913,0.147826,0.317391,0.247826,,,0.207708,,,0.325263,0.23381,0.2,,,0.19187,,0.132435,0.189545,,0.204167,0.170833,0.2,,0.183333,0.167818,0.195833,0.1,0.158333,0.2,0.179167,,,0.175,0.129167,0.447826,,0.234783,0.091667,,0.2,0.108333,0.552947,,0.179167,0.0625,,0.1,0.129167,0.115625,0.120833,0.104167,,0.152167,,,0.225619,0.295652,0.25,0.23913,0.191667,0.0875,0.183333,,,,,,0.371429,,0.16481,0.213636,,0.076818,,0.3,,,,0.1,0.134783,,,0.187409,0.430435,,0.2,,0.221739,,0.193857,,
2021-04-22,0.3,0.391304,0.347826,0.365217,0.256522,,0.135957,0.147619,0.368421,0.309091,,,0.197792,,,0.33381,0.224783,0.216667,,,0.159609,,0.133,0.203043,,0.254167,0.208333,0.195,,0.191667,,0.191667,0.1,0.1875,0.2375,0.2125,,,0.145833,0.133333,0.447826,,0.2,0.1,,0.2,0.1625,0.599667,,0.1875,0.078261,,0.1,0.170833,0.13113,0.154167,0.175,,0.141409,,,0.191958,0.3,0.295833,0.242857,0.208333,0.108333,0.2,,,,,,0.419048,,0.214143,0.273913,,0.081045,,0.269565,,,,0.1,0.282609,,,0.169545,0.430435,,0.2,,0.217391,,0.202652,,
2021-04-23,0.3,0.259091,0.347826,0.369565,0.243478,,0.121261,0.156522,0.43913,0.304348,,,0.183083,,,0.34913,0.205652,0.241667,,,0.201696,,0.124217,0.198261,,0.279167,0.208333,0.204167,,0.225,,0.2,0.145833,0.195833,0.175,0.25,,,0.1625,0.175,0.456522,,0.23913,0.1,,0.2,0.183333,0.70275,,0.2,0.091667,,0.129167,0.2,0.156417,0.1875,0.2,,0.139167,,,0.220348,0.3,0.295833,0.383333,0.208333,0.1625,0.222727,,,,,,0.452381,,0.20519,0.26087,,0.060909,,0.308696,,,,0.1,0.408696,,,0.179773,0.465217,,0.2,,0.221739,,0.176739,,
2021-04-24,0.3,0.217391,0.369565,0.382609,0.304348,,0.088304,0.173913,0.334783,0.277273,,,0.166042,,,0.24913,0.175909,0.238095,,,0.189043,,0.1225,0.184545,,0.291667,0.25,0.2125,,0.204167,0.188381,0.208333,0.125,0.2125,0.108333,0.216667,,,0.183333,0.183333,0.5,,0.2,0.078261,,0.186957,0.208333,0.727,,0.2,0.108333,,0.158333,0.204167,0.177833,0.195833,0.204167,,0.122545,,,0.20475,0.26087,0.35,0.217391,0.2375,0.158333,0.2125,,,,,,0.438095,,0.193381,0.2,,0.033091,,0.23913,,,,0.1,0.6,,,0.176136,0.465217,,0.186957,,0.2,,0.164957,,
2021-04-25,0.308696,0.204348,0.347826,0.369565,0.247826,,0.093783,0.182609,0.3,0.291304,,,0.181208,,,0.225,0.167727,0.225,,,0.20687,,0.126,0.160455,,0.241667,0.216667,0.2125,,0.195833,0.171381,0.1875,0.108333,0.204167,0.045833,0.2125,,,0.170833,0.129167,0.408696,,0.204348,0.1,,0.2,0.154167,0.60775,,0.183333,0.0875,,0.104167,0.166667,0.140792,0.15,0.1375,,0.128167,,,0.200826,0.256522,0.279167,0.095652,0.216667,0.125,0.195833,,,,,,0.372727,,0.16719,0.2,,0.0335,,0.221739,,,,0.1,,,,0.177182,0.473913,,0.173913,,0.217391,,0.165348,,
2021-04-26,0.291304,0.261905,0.365217,0.421739,0.286957,,0.09713,0.208696,0.304348,0.304545,,,0.159417,,,0.262273,0.164348,0.254167,,,0.131391,,0.119231,0.188261,,0.2125,0.2,0.191667,,0.183333,,0.1875,0.1,0.158333,0.0125,0.2,,,0.154167,0.119048,0.404348,,0.221739,0.083333,,0.26087,0.125,0.594333,,0.154167,0.075,,0.1,0.116667,0.115375,0.1,0.108333,,0.153333,,,0.249042,0.226087,0.266667,0.095652,0.2,0.1,0.166667,,,,,,0.333333,,0.162,0.213043,,0.055682,,0.317391,,,,0.081818,,,,0.213091,0.513043,,0.169565,,0.247826,,0.189609,,
2021-04-27,0.313043,0.319048,0.4,0.43913,0.3,,0.09413,0.191304,0.309524,0.333333,,,0.249708,,,0.28,0.222174,0.252381,,,0.139043,,0.120933,0.201304,,0.2125,0.175,0.241667,,0.216667,,0.216667,0.1375,0.1875,0.054167,0.208333,,,0.179167,0.157143,0.4,,0.221739,0.095833,,0.234783,0.183333,0.611333,,0.2,0.095238,,0.104167,0.183333,0.151958,0.15,0.159091,,0.228792,,,0.241045,0.256522,0.241667,0.03913,0.2,0.116667,0.204167,,,,,,0.385714,,0.174524,0.252174,,0.067545,,0.321739,,,,0.086957,,,,0.245105,0.521739,,0.191304,,0.23913,,0.205261,,
2021-04-28,0.321739,0.4,0.4,0.465217,0.369565,,0.120087,0.16087,0.347826,0.363636,,,0.256958,,,0.327727,0.215217,0.266667,,,0.194174,,0.110182,0.190435,,0.316667,0.229167,0.329167,,0.4,,0.308333,0.329167,0.308333,0.205263,0.308333,,,0.254167,0.215789,0.443478,,0.256522,0.1125,,0.234783,0.283333,0.714708,,0.215,0.189474,,0.1375,0.361111,0.282875,0.275,0.2,,0.1905,,,0.280875,0.273913,0.383333,0.026087,0.2875,0.270833,0.270833,,,,,,0.585714,,0.253714,0.313043,,0.121227,,0.357143,,,,0.1,,,,0.285091,0.604348,,0.191304,,0.217391,,0.217391,,
2021-04-29,0.36087,0.330435,0.347826,0.417391,0.447826,,0.120696,0.208696,0.382609,0.282609,,,0.289208,,,0.418261,0.278261,0.245833,,,0.339478,,0.110826,0.237391,,0.354167,0.2375,0.475,,0.554167,0.4974,0.391667,0.365,0.429167,0.291667,0.329167,,,0.275,0.229167,0.478261,,0.217391,0.1125,,0.234783,0.35,0.841125,,0.3,0.295833,,0.141667,0.43,0.358,0.345833,0.25,,0.174417,,,0.249824,0.308696,0.404167,0.113043,0.333333,0.254167,0.45,,,,,,0.666667,,0.317095,0.230435,,0.110909,,0.347826,,,,0.1,,,,0.284682,0.554545,,0.165217,,0.208696,,0.242783,,
2021-04-30,0.241176,0.294118,0.295652,0.391304,0.347826,,0.147478,0.2,0.352174,0.278261,,,0.45035,,,0.420435,0.234783,0.252381,,,0.202174,,0.113826,0.295217,,0.391667,0.175,0.47619,,0.479167,0.462571,0.429167,0.418182,0.4875,0.3,0.385714,,,0.258333,0.252174,0.465217,,0.230435,0.091667,,0.230435,0.3625,0.887125,,0.2625,0.329167,,0.1375,0.4125,0.371625,0.433333,0.283333,,0.150333,,,0.222958,0.3,0.416667,0.13913,0.333333,0.333333,0.395833,,,,,,0.7,,0.36319,0.2,,0.096182,,0.33913,,,,0.147826,,,,0.195182,0.413043,,0.16087,,0.217391,,0.206696,,
2021-05-01,0.213043,0.282609,0.286957,0.378261,0.286957,,0.084391,0.186957,0.386957,0.252174,,,0.145048,,,0.298696,0.165455,0.2375,,,0.15887,,0.112,0.223636,,0.329167,,0.216667,,0.258333,0.28095,0.295833,0.129167,0.195833,0.158333,0.291667,,,0.120833,0.2625,0.426087,,0.204348,0.1,,0.204348,0.120833,0.617083,,0.191667,0.091667,,0.158333,0.358333,0.30775,0.275,0.241667,,0.123625,,,0.21187,0.304348,0.483333,0.069565,0.3375,0.3,0.3875,,,,,,0.409524,,0.234143,0.2,,0.025818,,0.304348,,,,0.091304,,,,0.178364,0.391304,,0.126087,,0.2,,0.180182,,
2021-05-02,0.217391,0.308696,0.373913,0.443478,0.317391,,0.071391,0.178261,0.391304,0.309091,,,0.136792,,,0.255,0.15,0.225,,,0.136087,,0.138348,0.183182,,0.204167,,0.2,,0.2125,0.195773,0.2,0.108333,0.133333,0.004167,0.208333,,,0.1375,0.1125,0.408696,,0.2,0.104348,,0.213043,0.104167,0.5825,,0.179167,0.066667,,0.1,0.141667,0.114167,0.1125,0.108333,,0.137727,,,0.306042,0.265217,0.241667,0.004348,0.2,0.095833,0.179167,,,,,,0.286364,,0.170667,0.208696,,0.039909,,0.3,,,,0.086364,,,,0.187136,0.391304,,0.108696,,0.204348,,0.167409,,
2021-05-03,0.313043,0.365217,0.369565,0.491304,0.386957,,0.068043,0.182609,0.36087,0.321739,,,0.210042,,,0.33087,0.217391,0.285,,,0.187913,,0.12513,0.257826,,0.295833,,0.2625,,0.266667,0.275357,0.258333,0.141667,0.233333,,0.270833,,,0.141667,0.1875,0.426087,,0.245455,0.104167,,0.22381,0.175,0.64975,,0.191667,0.1,,0.116667,0.204167,0.169708,0.183333,0.183333,,0.136792,,,0.274304,0.282609,0.308333,0.015,0.233333,0.15,0.2125,,,,,,0.457143,,0.212952,0.204348,,0.047364,,0.365217,,,,0.108696,0.092308,,,0.237227,0.478261,,0.143478,,0.208696,,0.178091,,
2021-05-04,0.33913,0.395652,0.391304,0.504348,0.321739,,0.099632,0.204348,0.304762,0.317391,,,0.280261,,,0.386522,0.253913,0.3,,,0.305087,,0.126864,0.22,,0.366667,0.314286,0.2375,,0.329167,,0.304167,0.170833,0.264706,,0.329167,,,0.104167,0.254167,0.465217,,0.221739,0.120833,,0.230435,0.175,0.656792,,0.204167,0.141667,,0.129167,0.325,0.289583,0.266667,0.225,,0.175792,,,0.338583,0.3,0.458333,0.2125,0.391667,0.325,0.329167,,,,,,0.47619,,0.281667,0.1,,0.053857,,0.365217,,,,0.126087,0.069565,,,0.2515,0.53913,,0.130435,,0.208696,,0.195045,,
2021-05-05,0.330435,0.343478,0.354545,0.465217,0.416667,,0.157435,0.230435,0.278261,0.286957,,,0.237292,,,0.33087,0.238095,0.3,,,0.260261,,0.126957,0.2,,0.379167,0.305,0.2625,,0.345455,,0.318182,0.204167,0.266667,,0.341667,,,0.266667,0.25,0.456522,,0.217391,0.1,,0.234783,0.182609,0.674083,,0.229167,0.129167,,0.170833,0.3375,0.299333,0.270833,0.258333,,0.187333,,,0.290739,0.317391,0.483333,0.347826,0.404167,0.3375,0.341667,,,,,,0.557143,,0.281905,0.175,,0.174118,,0.373913,,,,0.134783,0.091304,,,0.239409,0.547826,,0.134783,,0.205,,0.238818,,
2021-05-06,0.211765,0.3,0.317391,0.426087,0.313043,,0.124565,0.2,0.243478,0.268182,,,0.159167,,,0.275652,0.166522,0.3,,,0.20687,,0.14475,0.205217,,0.329167,0.2625,0.220833,,0.261905,,0.25,0.133333,0.195833,,0.282353,,,,0.208696,0.447826,,0.213043,0.083333,,0.2,0.125,0.640208,,0.2,0.083333,,0.175,0.225,0.1815,0.2,0.208333,,0.12755,,,0.172667,0.330435,0.333333,0.336842,0.275,0.175,0.233333,,,,,,0.4,,0.228952,-0.126667,,0.164,,0.321739,,,,0.1,0.004545,,,0.174091,0.378261,,0.1,,0.2,,0.174773,,
2021-05-07,0.247826,0.321739,0.321739,0.486957,0.308696,,0.102478,0.204348,0.247826,0.3,,,0.16125,,,0.334783,0.166087,0.308333,,,0.208435,,0.125095,0.191739,,0.291304,0.220833,0.1875,,0.241667,0.244273,0.216667,0.1125,0.195455,,0.270833,,,,0.166667,0.408696,,0.213043,0.1,,0.234783,0.141667,0.660042,,0.2,0.075,,0.15,0.2,0.160458,0.195833,0.1875,,0.145083,,,0.274739,0.269565,0.3125,0.33913,0.229167,0.145833,0.204167,,,,,,0.414286,,0.195667,0.095455,,0.162955,,0.347826,,,,0.095652,0.004545,,,0.191273,0.452174,,0.1,,0.226087,,0.176455,,
2021-05-08,0.334783,0.395652,0.4,0.556522,0.430435,,0.101391,0.191304,0.230435,0.290909,,,0.2135,,,0.374783,0.238636,0.2875,,,0.242739,,0.111478,0.216364,,0.283333,0.233333,0.220833,,0.225,0.255875,0.216667,0.1125,0.1875,,0.245833,,,,0.204167,0.395652,,0.243478,0.117391,,0.186364,0.1375,0.670417,,0.195833,0.0875,,0.166667,0.2125,0.169583,0.195833,0.191667,,0.127,,,0.270417,0.286957,0.329167,0.265217,0.225,0.1375,0.208333,,,,,,0.4,,0.19119,0.3,,0.174227,,0.378261,,,,0.1,0.004348,,,0.221909,0.495652,,0.086957,,0.178261,,0.174318,,
2021-05-09,0.286957,0.326087,0.4,0.513043,0.356522,,0.096913,0.2,0.234783,0.330435,,,0.226833,,,0.33,0.240909,0.3,,,0.17613,,0.125261,0.203636,,0.25,0.2125,0.2375,,0.216667,0.242042,0.225,0.108333,0.195833,,0.225,,,,0.179167,0.395652,,0.186957,0.104348,,0.204348,0.154167,0.648167,,0.2,0.083333,,0.204167,0.216667,0.177792,0.208333,0.2,,0.160417,,,0.32487,0.295652,0.320833,0.286957,0.2125,0.129167,0.225,,,,,,0.409091,,0.205571,0.208696,,0.147591,,0.321739,,,,0.1,0.008696,,,0.172818,0.478261,,0.108696,,0.2,,0.166727,,
2021-05-10,0.330435,0.352174,0.352174,0.478261,0.343478,,0.120391,0.204348,0.247826,0.345455,,,0.183125,,,0.391818,0.211304,0.3,,,0.188696,,0.107773,0.208696,,0.283333,0.2125,0.191667,,0.2125,0.242625,0.2,0.1,0.191667,,0.25,,,,0.1125,0.443478,,0.252174,0.104167,,0.230435,0.15,0.667583,,0.2,0.095833,,0.1375,0.204167,0.164792,0.179167,0.1875,,0.171143,,,0.281542,0.317391,0.304167,0.3,0.225,0.120833,0.208333,,,,,,0.435,,0.193571,0.269565,,0.156455,,0.371429,,,,0.1,0.0,,,0.224136,0.427778,,0.134783,,0.204348,,0.190545,,
2021-05-11,0.343478,0.363636,0.321739,0.443478,0.378261,,0.149652,0.222727,0.283333,0.286957,,,0.233652,,,0.368696,0.222609,0.3,,,0.248913,,0.123,0.232609,,0.320833,0.268182,0.229167,,0.2375,,0.254167,0.133333,0.229167,0.3,0.279167,,,0.1,0.2125,0.447826,,0.230435,0.1,,0.25,0.1875,0.692417,,0.222727,0.116667,,0.191667,0.254167,0.21825,0.208333,0.222222,,0.2175,,,0.335864,0.308696,0.35,0.326087,0.291667,0.183333,0.2875,,,,,,0.404762,,0.229238,0.26087,,0.181857,,0.417391,,,,0.091304,0.004348,,,0.225227,0.428571,,0.117391,,0.209091,,0.249091,,
2021-05-12,0.3,0.343478,0.308696,0.456522,0.435,,0.166565,0.243478,0.3,0.280952,,,0.249583,,,0.343478,0.252609,0.3,,,0.245565,,,0.244783,,0.384211,0.304167,0.195833,,0.2375,,0.215789,0.125,0.221739,0.308333,0.254167,,,0.1,0.166667,0.46087,,0.226087,0.1,,0.278261,0.216667,0.679125,,0.216667,0.129167,,0.183333,0.245833,0.218333,0.233333,0.225,,0.164708,,,0.255375,0.317391,0.366667,0.334783,0.320833,0.2,0.279167,,,,,,0.428571,,0.236421,0.217391,,0.206727,,0.404348,,,,0.1,0.0,,,0.223875,0.438889,,0.113043,,0.2,,0.232955,,
2021-05-13,0.269565,0.3,0.317391,0.46087,0.478261,,0.171478,0.217647,0.3,0.3,,,0.211917,,,0.371739,0.208696,0.3,,,0.213435,,0.144933,0.231818,,0.325,0.3,0.2,,0.225,0.237917,0.245833,0.120833,0.21,0.308333,0.279167,,,0.104167,0.161111,0.434783,,0.218182,0.104167,,0.221739,0.2,0.697957,,0.220833,0.109091,,0.195833,0.275,0.235417,0.233333,0.266667,,0.14725,,,0.206304,0.317391,0.425,0.33913,0.320833,0.233333,0.328571,,,,,,0.438889,,0.229,0.26087,,0.184364,,0.352174,,,,0.086957,0.0,,,0.209091,0.386957,,0.1,,0.217391,,0.199318,,
2021-05-14,0.221739,0.304348,0.330435,0.469565,0.33913,,0.158522,0.210526,0.282609,0.282609,,,0.182667,,,0.423043,0.223913,0.304167,,,0.236,,0.131174,0.216957,,0.341667,0.258333,0.2,,0.225,0.201389,0.220833,0.116667,0.204167,0.270833,0.270833,,,0.1,0.166667,0.421739,,0.2,0.1,,0.216667,0.186364,0.685,,0.216667,0.108333,,0.2,0.245833,0.203391,0.195833,0.204167,,0.137591,,,0.197,0.3,0.3625,0.313043,0.283333,0.191667,0.3,,,,,,0.39,,0.215762,0.286957,,0.157864,,0.286364,,,,0.052174,0.0,,,0.178182,0.33913,,0.104348,,0.291304,,0.196,,
2021-05-15,0.22,0.317391,0.347826,0.495652,0.33913,,0.110826,0.265217,0.291304,0.308696,,,0.15875,,,0.273913,0.159091,0.3,,,0.154217,,0.11187,0.157273,,0.204167,0.2,0.133333,,0.2,0.180708,0.341667,0.1,0.175,0.208333,0.2,,,0.108333,0.125,0.434783,,0.2,0.1,,0.26087,0.116667,0.672458,,0.1875,0.0625,,0.1125,0.1875,0.134292,0.129167,0.15,,0.134458,,,0.219652,0.282609,0.283333,0.304348,0.2,0.1,0.2,,,,,,0.419048,,0.169571,0.3,,0.145636,,0.226087,,,,0.047826,0.0,,,0.171364,0.321739,,0.1,,0.26087,,0.193773,,
2021-05-16,,0.3,0.365217,0.469565,0.373913,,0.134348,0.282609,0.3,0.281818,,,0.172042,,,0.317727,0.181818,0.3,,,0.126174,,0.106364,0.178182,,0.2,0.179167,0.108333,,0.195833,0.181542,0.308333,0.1,0.166667,0.191667,0.208333,,,0.1,0.1125,0.430435,,0.2,0.108696,,0.273913,0.108333,0.658458,,0.170833,0.054167,,0.1,0.125,0.112333,0.1,0.1,,0.127708,,,0.19725,0.304348,0.241667,0.308696,0.179167,0.104167,0.166667,,,,,,0.372727,,0.160333,0.3,,0.154409,,0.204348,,,,0.065217,0.0,,,0.161455,0.330435,,0.1,,0.2,,0.190909,,
2021-05-17,0.352632,0.304348,0.356522,0.465217,0.334783,,0.14387,0.265217,0.3,0.322222,,,0.17487,,,0.32,0.188696,0.315,,,0.146913,,0.122739,0.188235,,0.283333,0.216667,0.158333,,0.204167,0.21025,0.225,0.116667,0.195833,0.275,0.233333,,,0.1,0.135,0.4,,0.213043,0.095833,,0.273913,0.195833,0.686708,,0.191667,0.095833,,0.1375,0.1875,0.151417,0.154167,0.179167,,0.128083,,,0.187217,0.225,0.316667,0.252174,0.225,0.125,0.2125,,,,,,0.384211,,0.173905,0.227273,,0.132476,,0.295455,,,,0.047826,-0.008696,,,0.164045,0.326087,,0.1,,0.269565,,0.184364,,
2021-05-18,0.356522,0.317391,0.378261,0.486957,0.365217,,0.123696,0.247826,0.26087,0.265217,,,0.166579,,,0.314783,0.17913,0.305,,,0.215826,,0.111913,0.245,,0.3125,0.273913,0.204167,,0.266667,0.267042,0.258333,0.175,0.217391,0.258333,0.270833,,,0.108333,0.191667,0.356522,,0.182609,0.079167,,0.238095,0.2,0.745708,,0.208333,0.1125,,0.179167,0.204167,0.190333,0.2,0.195833,,0.128864,,,0.186708,0.1,0.358333,0.252174,0.254167,0.158333,0.2375,,,,,,0.409524,,0.197,0.121739,,0.12981,,0.278261,,,,0.030435,-0.056522,,,0.171227,0.304348,,0.069565,,0.273913,,0.172955,,
2021-05-19,0.343478,0.3,0.36087,0.469565,0.265217,,0.098043,0.230435,0.273913,0.213043,,,0.161042,,,0.308261,0.158696,0.3,,,0.188478,,0.091095,0.189,,0.2875,0.238095,0.220833,,0.254167,0.255167,0.2625,0.136364,0.210526,0.25,0.247368,,,0.133333,0.179167,0.417647,,0.195652,0.058333,,0.156522,0.147368,0.67025,,0.2,0.095833,,0.125,0.2375,0.191,0.184211,0.183333,,0.127136,,,0.194957,0.104348,0.329167,0.269565,0.275,0.175,0.29,,,,,,0.4,,0.201476,0.1,,0.136727,,0.206667,,,,0.026087,0.0,,,0.157773,0.273913,,0.1,,0.252174,,0.174545,,
2021-05-20,0.382609,0.3,0.252174,0.486957,0.321739,,0.09213,0.26087,0.23913,0.222727,,,0.153083,,,0.284348,0.152174,0.3,,,0.114043,,0.108739,0.161739,,0.233333,0.208333,0.2375,,0.216667,0.210125,0.2125,0.155556,0.204167,0.2,0.2125,,,0.125,0.13,0.338889,,0.2,0.054167,,0.2125,0.121053,0.645042,,0.170833,0.1,,0.1,0.166667,0.124542,0.119048,0.1,,0.139917,,,0.273917,0.104348,0.283333,0.226087,0.2,0.104167,0.179167,,,,,,0.36,,0.164421,0.117391,,0.136045,,,,,,0.0,0.004348,,,0.156955,0.278261,,0.091304,,0.2,,0.173227,,
